time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Thu Sep 06 19:30:00 UTC 2012,3,19,1170,2188,102,Nightlife Spots=17_Performing Arts Venues=7_Food=10_Travel & Transport=15_Shops & Services=18_Offices=8_Professional & Other Places=12_Arts & Entertainment=19,Pub=8_Tech Startup=8_Train Station=7_Theater=7,MOO HQ=8_Olympic Stadium=4_Burberry=3_London Heathrow Airport (LHR)=2_Mowbray Court Hotel London=2_Henry's Cafe Bar=2_Ku Bar=2_Nando's=2_London Euston Railway Station (EUS)=2_The Outsiders=1_Lisson Grove=1_Tiffany & Co.=1_London Bridge=1_YO! Sushi=1_Pitcher & Piano=1_Star and Garter=1_Coach & Horses=1_TGI Friday's=1_Roundhouse=1_Crown Cricklewood=1_Noel Coward Theatre=1_Century Club=1_Queen Elizabeth Hall=1_M&S=1_Lyle & Scott HQ=1_Westfield London=1_Raj Bari=1_Selfridges & Co=1_Victoria Embankment Gardens=1_Regent's Park=1_Holborn House=1_Union Chapel=1_London=1_Lanvin=1_Vertigo 42=1_Virgin Active=1_Manor House Underground Station=1_Japanese Canteen=1_Woking Railway Station (WOK)=1_Disney presents THE LION KING=1_Topshop=1_London 2012 - ExCeL South Arena One=1_Tesco Petrol=1_Forest Hill Railway Station (FOH)=1_Iyengar Yoga Studio=1_Halfway 2 Heaven=1_Marks & Spencer=1_Peckham Rye Railway Station (PMR)=1_The Lyceum Theatre=1_The Lucky Pig Cocktail Bar=1_London 2012 Olympic Village=1_London 2012 Basketball Arena=1_Emporio Armani=1_Westfield Stratford City=1_Automat=1_Home=1_Ambassadors Theatre=1_De Hems=1_Primrose Hill=1_LA fitness Isleworth=1_Kingston Upon Thames=1_The London Eye=1_The George=1_Bond St=1_Rack and Tenter=1_The Surrey Docks (Wetherpoon)=1_Cartier=1_Cafe Bateel=1_The Cock Tavern=1_Fortune Theatre=1_Clapham Junction Railway Station (CLJ)=1_The Old Vic=1_Mango Tree=1_Fitness First=1_Halcyon Gallery=1_Heaven=1_Apollo Victoria Theatre=1_The Hyde Park Hotel=1_Terminal 5=1_West Hampstead Thameslink Railway Station (WHP)=1_Rugby Ralph Lauren=1_La Bodega=1_Peckham Multi Storey Car Park=1_Cargo=1,Train Station=51.46972872 -0.06969452_Pub=51.516677 -0.141209_Tech Startup=51.5228875 -0.08172479_Theater=51.51183896 -0.11998146
Thu Sep 06 20:00:00 UTC 2012,3,20,1200,2039,68,Nightlife Spots=12_Travel & Transport=11_Shops & Services=14_Food=16_Professional & Other Places=6_Arts & Entertainment=7,Pub=4_Bar=3_Gym=3_Stadium=3_Coffee Shop=3_Gay Bar=3_Train Station=3_Music Venue=3,London 2012 venue - North Greenwich Arena=2_London Heathrow Airport (LHR)=2_Google Campus=2_Starbucks=2_Roundhouse=2_Trevor Square=1_McDonald's=1_Plume Of Feathers=1_Waitrose=1_London King's Cross Railway Station (KGX)=1_37 Kensington High Street=1_Olympic Stadium=1_Hendon Town Hall=1_Dego=1_The Yard=1_Caffé Concerto=1_Vogue Fashion Night London Bond Street=1_Sundarban=1_Marc by Marc Jacobs=1_Mint Leaf Lounge=1_La Rueda=1_Selfridges & Co=1_The George=1_The Eleanor Arms - Shepherd Neame=1_East Village=1_O2 Shepherd's Bush Empire=1_Burberry=1_Garfunkel's=1_Jade Palace=1_Galicia=1_Baker Street Underground Station=1_Virgin Active=1_TfL Bus 23=1_British Airways Park Live=1_Emporio Armani=1_Lidl=1_Viet Pho=1_Pasha Restaurant=1_Strada=1_Tiffany & Co.=1_Costa Coffee=1_London Euston Railway Station (EUS)=1_Shoreditch House=1_Coca-Cola Beatbox - Olympic Park=1_G-A-Y Bar=1_Hardys=1_Georg Jensen=1_The Hospital Club=1_Farringdon Railway Station (ZFD)=1_Coast=1_The Loft=1_Enfield town football club=1_Hyde Park=1_Harvey Nichols Rooftop=1_LA Fitness=1_SAS Scandinavian Lounge=1_Atelier Tammam=1_London=1_Golds Gym=1_City Cruises=1_Guildford Arms=1_The Abbeville=1_Blitz Vintage Department Store=1,Music Venue=51.54318572 -0.15183449_Train Station=51.5202932 -0.10490656_Pub=51.51761276 -0.14168501_Coffee Shop=51.530766 -0.122098_Bar=51.514977 -0.087563_Stadium=51.50262859 0.00339948_Gym=51.52012852 -0.14346003_Gay Bar=51.51337693 -0.13091054
Thu Sep 06 20:30:00 UTC 2012,3,20,1230,2240,71,Nightlife Spots=18_Shops & Services=14_Food=14_Travel & Transport=9_Professional & Other Places=5_Clothing Stores=5,Pub=6_Bar=4,MOO HQ=2_Vogue Fashion Night London Bond Street=2_London Heathrow Airport (LHR)=2_Oxford Street=2_Exit=1_Coach & Horses - Shepherd Neame=1_Gordon's Wine Bar=1_Whitton Railway Station (WTN)=1_The Wishing Well=1_White Lodge=1_Tiger Tiger Croydon=1_TGI Friday's=1_Joseph=1_Byron=1_Salvatore Ferragamo=1_Marble Arch=1_229 Club=1_Freedom Bar & Club=1_La Smorfia=1_Westfield London=1_Nando's=1_Union Chapel=1_Jamie Oliver's Fifteen=1_Admiral Mews=1_Bickenhall Mansions=1_Virgin Active=1_Ladywell Tavern=1_Ukai Sushi=1_Stoke Newington High Street=1_Topshop=1_All Saints at Selfridges=1_Garfunkel's=1_Juicy Couture=1_BFI Southbank=1_The Life Centre=1_Whiteleaf Hotel London=1_Cybercandy=1_Il Mascalzone=1_Chez Melo=1_Spice Merchants=1_Olympic Stadium=1_YumYum=1_Terminal 4=1_The Batcave=1_The White Horse=1_Royal Spice=1_Brick Lane | ব্রিক লেন=1_Giraffe Burgers=1_The Yard=1_Dalston Superstore=1_Reiss=1_B@1=1_93 Feet East=1_Arch One Bar & Grill=1_Dial Arch=1_Elstree & Borehamwood Railway Station (ELS)=1_Union Jacks - Holborn=1_ArcelorMittal Orbit=1_Sporting Page=1_Tesco Metro=1_The Greyhound=1_London Waterloo Railway Station (WAT)=1_Louis Vuitton=1_Ermenegildo Zegna=1_Apple Store=1_Bukowski=1_Piccadilly Circus=1,Pub=51.47436335 -0.20054877_Bar=51.493565 -0.223929
Thu Sep 06 21:00:00 UTC 2012,3,21,1260,2500,52,Nightlife Spots=12_Shops & Services=4_Travel & Transport=7_Food=12_Outdoors & Recreation=6_Arts & Entertainment=5,Pub=6_Train Station=3,Vogue Fashion Night London Bond Street=2_Koffmann's=1_Monto Water Rats=1_The Winter Garden=1_Pizza Hut=1_Nag's Head=1_The Yard=1_The Social=1_Wasabi=1_Michael Kors=1_Miu Miu=1_At Home=1_Trafalgar Square=1_Nags Head=1_Sheraton Heathrow Hotel=1_The Victoria=1_South Bermondsey Railway Station (SBM)=1_TopGolf Watford=1_London 2012 venue - ExCel - North Arena One=1_La Locanda=1_Browns=1_Starbucks=1_O2 Shepherd's Bush Empire=1_Marquis of Granby=1_Two8six=1_Royal Institution=1_London Victoria Railway Station (VIC)=1_The Barley Mow=1_British Airways Park Live=1_Trader Vic's=1_Buckhurst Hill=1_Terminal 3=1_The Meat And Wine Company=1_Frankie's Sports Bar & Grill=1_Buffalo Bar=1_Wimbledon Queue=1_Leicester Square=1_Paternoster Chop House=1_Liberty of London=1_Cafe Japan=1_Oxford Street=1_Apollo Victoria Theatre=1_Cha Plu=1_Pyramid=1_The William Webb Ellis (Wetherspoon)=1_Astoria=1_Victoria Underground Station=1_BT Tower=1_London Waterloo Railway Station (WAT)=1_Ermenegildo Zegna=1_averna=1,Train Station=51.50313295 -0.11276007_Pub=51.584075 -0.011293
Thu Sep 06 21:30:00 UTC 2012,3,21,1290,2644,59,Residences=4_Nightlife Spots=8_Travel & Transport=12_Shops & Services=5_Food=21_Outdoors & Recreation=5_Clothing Stores=4,Other Great Outdoors=4_Hotel=4_French Restaurant=3_Pub=3,Buckhurst Hill=4_Victoria's Secret=3_Terminal 5=2_The Royal Oak=1_Barbecoa=1_Pizza Express=1_Home=1_Rendezvous=1_Experimental Cocktail Club=1_McDonald's=1_Trafalgar Square=1_Novikov Restaurant & Bar=1_Nando's=1_Kona Kai=1_Bar 190=1_The Centre Page=1_Easy Hotel=1_The Wapping Project=1_Clink261 Hostel=1_La Locanda=1_Cafe Boheme=1_Café Rouge=1_The Spread Eagle=1_Obikà Mozzarella Bar=1_Manor Bar & Grill=1_The Log Cabin=1_London 2012 Olympic Park=1_Bromley Court Hotel=1_Santore=1_Wimpy=1_Goodman Steak House Restaurant=1_Beirut Express=1_Ritzy Bar/Coffee=1_Ibis Hotel=1_Côte Brasserie=1_St. Paul's Underground Station=1_Bicycle Mews=1_The Luxe=1_Bavarian Beerhouse=1_Liberty of London=1_Pestana Chelsea Bridge Hotel & Spa=1_The Wheatsheaf=1_Ruth's flat=1_Redbridge Roundabout=1_G-A-Y Bar=1_Holiday Inn=1_La Porte des Indes=1_MOO HQ=1_TfL Bus E3=1_Louis Vuitton=1_Wynsmere Court=1_London Bridge Railway Station (LBG)=1_London Waterloo Railway Station (WAT)=1,Pub=51.537743 -0.144732_Hotel=51.52639848 -0.1137904_French Restaurant=51.51554 -0.150505_Other Great Outdoors=51.6258765 0.04351616
Thu Sep 06 22:00:00 UTC 2012,3,22,1320,2498,38,Nightlife Spots=11_Shops & Services=3_Food=9_Travel & Transport=5_Arts & Entertainment=3,Pub=5_Train Station=3,Heaven=2_Piccadilly Circus=1_St Katharine Docks=1_Rntne=1_Olympic Stadium=1_Angus Steakhouse=1_Chester Hotel Victoria=1_The Ladbroke Arms=1_Carnaby Burger Co=1_Hermès=1_The Red Lion=1_Candybar Soho=1_Candy Ku Bar Girls=1_Coach & Horses=1_St Pancras Intl. Station (STP) - International Lines=1_Walkabout=1_Sony Mobile Communications Management Ltd.=1_SUSHISAMBA=1_Rendezvous=1_Ristorante Sirena Italiano=1_Royal Albert Hall=1_Victoria's Secret=1_The Arts Theatre Club (Soho)=1_Woking Railway Station (WOK)=1_Canary Wharf Pier=1_Kings Head=1_The Dove=1_Stratford International Railway Station (SFA)=1_The Phoenix=1_Bread & Roses=1_Sushi Hiroba=1_MOO HQ=1_Prince of Wales=1_Gizem Manor=1_Gordon's Wine Bar=1_De Palo's=1_Castlebarbarians=1,Train Station=51.31853342 -0.55698216_Pub=51.512681 -0.139196
Thu Sep 06 22:30:00 UTC 2012,3,22,1350,2347,43,Nightlife Spots=10_Travel & Transport=13_Food=10_Arts & Entertainment=3,Train Station=5_Pub=5_Home (private)=2_Fast Food Restaurant=2_Gay Bar=2_Sporting Goods Shop=2_Bus Station=2_Subway=2,"London Waterloo Railway Station (WAT)=2_London 2012 Megastore=2_Freedom Bar & Club=2_The Enterprise=1_Long Bar at Sanderson=1_McDonald's=1_Wasabi=1_Tate Britain=1_Rocket Mayfair=1_LSE Bankside House=1_35 - Abbotsford Avenue=1_St Pancras Intl. Station (STP) - International Lines=1_William Morris Riverside Pub=1_Morden Underground Station=1_Canning Town Underground Station=1_London City Airport (LCY)=1_Princess Louise=1_Warehouse Court, Royal Arsenal Riverside=1_Elliot's Cafe=1_Charrington Steps=1_McDonalds=1_Terminal 1=1_Rym Cafe=1_The Cornershop=1_The Fox=1_London Euston Railway Station (EUS)=1_The Wyno Warehouse=1_Canning Town Bus Station=1_The Old Vic=1_Walthamstow Stadium=1_Shoreditch High Street Railway Station (SDC)=1_MOO HQ=1_Dickens Inn=1_Jamie's Italian=1_Canteen=1_Hare And Tortoise=1_Boomshake=1_Platform 3=1_Cumberland Hotel=1_Bill's Restaurant, Store & Cafe=1",Bus Station=51.51399873 0.00857186_Pub=51.52029988 -0.1174593_Train Station=51.53074643 -0.12578487_Sporting Goods Shop=51.54150172 -0.01817992_Home (private)=51.4571208 0.14654529_Gay Bar=51.51271705 -0.13339888_Fast Food Restaurant=51.510316 -0.131355_Subway=51.40227123 -0.1947391
Thu Sep 06 23:00:00 UTC 2012,3,23,1380,1961,29,Nightlife Spots=4_Food=2_Shops & Services=4_Travel & Transport=10_Outdoors & Recreation=3_Arts & Entertainment=4,Hotel=5_Gay Bar=3_Mall=3,G-A-Y Late=3_Leicester Square=2_BatBed=1_Stratford Regional DLR Station=1_Shakespeare's Globe Theatre=1_23 heddon street=1_Easy Hotel=1_Café España=1_Sainsbury's Queensway=1_Hammersmith Bus Station=1_The Regency Hotel=1_Tower Bridge=1_London 2012 Olympic Park=1_London Euston Railway Station (EUS)=1_The Hoxton=1_Morito=1_Burlington Arcade=1_London Heathrow Airport (LHR)=1_MOO HQ=1_Imperial Hotel=1_Travelodge=1_The Royal Albert=1_Aspers Casino=1_Victoria Coach Station=1_Piccadilly Arcade=1_Wolsey Place=1,Mall=51.50859289 -0.14016923_Gay Bar=51.51515886 -0.13029275_Hotel=51.49249148 -0.17854178
Thu Sep 06 23:30:00 UTC 2012,3,23,1410,1501,14,Nightlife Spots=2_Food=1_Shops & Services=1_Travel & Transport=6_Arts & Entertainment=1_Professional & Other Places=1_Outdoors & Recreation=1,Train Station=3_Nightclub=1_Office=1_Hotel=1_Airport=1_General Entertainment=1_Plaza=1_Chinese Restaurant=1,Ye Old Mitre Inne=1_Dstrkt=1_Canary Wharf Underground Station=1_Hakkasan=1_Stratford Railway Station (SRA)=1_Ticketmaster=1_London Heathrow Airport (LHR)=1_Stratford International Railway Station (SFA)=1_Leicester Square=1_W London - Leicester Square=1_Westfield Stratford City=1_Churchill Square=1_Platform 9¾=1_London Waterloo Railway Station (WAT)=1,Train Station=51.54484048 -0.00879765_Chinese Restaurant=51.5104786 -0.14460325_Plaza=51.51037844 -0.13011932_Airport=51.47170693 -0.45790672_Nightclub=51.5103571 -0.13229725_Hotel=51.51060546 -0.13131559_Office=51.51022008 -0.130907_General Entertainment=51.53216137 -0.12359619
Fri Sep 07 00:00:00 UTC 2012,4,0,0,1359,9,Residences=2_Hotels=1_Nightlife Spots=1_Food=1_Travel & Transport=2_Outdoors & Recreation=1_Professional & Other Places=1,Subway=1_School=1_Fast Food Restaurant=1_Home (private)=1_Hostel=1_Wine Bar=1_Neighborhood=1_Housing Development=1,"Astor Victoria Hostel=1_Really Useful Group, 21 Soho Square=1_Stamford Hill=1_Ellingham School=1_Providores & Tapa Room=1_Baker Street Underground Station=1_McDonalds=1_Guinness Trust Stamford Hill=1_Nallely's House=1",Housing Development=51.56838757 -0.07600324_Neighborhood=51.56930236 -0.08525126_Wine Bar=51.51890099 -0.1516141_Hostel=51.49015 -0.13784_Home (private)=51.55158906 -0.22958175_Fast Food Restaurant=51.4921447 -0.22348081_School=51.35850107 -0.30776798_Subway=51.5226564 -0.15683413
Fri Sep 07 00:30:00 UTC 2012,4,0,30,1139,3,Residences=1_Food=1_Professional & Other Places=1,Tapas Restaurant=1_Convention Center=1_Home (private)=1,Home=1_Barrica=1_ExCeL London=1,Home (private)=51.5202525 0.05282414_Convention Center=51.50808805 0.02630711_Tapas Restaurant=51.518921 -0.136673
Fri Sep 07 01:00:00 UTC 2012,4,1,60,1115,2,Residences=1_Food=1,French Restaurant=1_Home (private)=1,Elena's House=1_Sketch=1,Home (private)=51.55158906 -0.22958175_French Restaurant=51.51275217 -0.14127731
Fri Sep 07 01:30:00 UTC 2012,4,1,90,786,6,Nightlife Spots=2_Professional & Other Places=4,Building=4_Nightclub=1_Hookah Bar=1,Kwik-Fit=2_Jumeirah=1_Tesco Distribution Centre=1_Fursecroft Building=1_Heaven=1,Hookah Bar=51.531926 -0.191417_Nightclub=51.5080146 -0.12428284_Building=51.4798862 0.25925159
Fri Sep 07 02:00:00 UTC 2012,4,2,120,721,1,Food=1,Fast Food Restaurant=1,Sam's Chicken=1,Fast Food Restaurant=51.51410447 -0.30042372
Fri Sep 07 02:30:00 UTC 2012,4,2,150,590,2,Travel & Transport=2,Subway=1_Road=1,M11=1_Victoria Underground Station=1,Road=51.66179281 0.11084623_Subway=51.49609337 -0.14398098
Fri Sep 07 03:00:00 UTC 2012,4,3,180,441,1,Colleges & Universities=1,General College & University=1,Lewisham College=1,General College & University=51.47487457 -0.02420425
Fri Sep 07 03:30:00 UTC 2012,4,3,210,382,7,Residences=1_Nightlife Spots=1_Travel & Transport=2_Professional & Other Places=1_Outdoors & Recreation=2,Road=2_Building=1_Park=1_Bar=1_Neighborhood=1_Residential Building (Apartment / Condo)=1,Oakley Square=1_Camden High Street=1_Maison de Papillon - Musée de la Convivialité Grotesque et Enorme=1_Blackheath Village=1_somerset court=1_Eversholt Street=1_Aqua River Brasserie=1,Residential Building (Apartment / Condo)=51.533763 -0.136621_Neighborhood=51.46613852 0.00881371_Bar=51.48584598 -0.12651443_Road=51.53337167 -0.13650121_Park=51.53401675 -0.13659954_Building=51.53158375 -0.13381907
Fri Sep 07 04:00:00 UTC 2012,4,4,240,404,1,Residences=1,Housing Development=1,St. George Wharf=1,Housing Development=51.48606103 -0.12634225
Fri Sep 07 04:30:00 UTC 2012,4,4,270,318,8,Airports=1_Travel & Transport=6_Professional & Other Places=2,Building=2_Airport=2_Train Station=2_Bus Station=1_Airport Terminal=1,London City Airport (LCY)=2_Thistle Computers=1_Terminal 1=1_Grove Park Traincrew Depot=1_Paddington Railway Station (PAD)=1_North Finchley Bus Station=1_Platform 4=1,Bus Station=51.61265639 -0.17631122_Train Station=51.37571841 -0.09261131_Airport Terminal=51.47257572 -0.45104027_Airport=51.50358708 0.04956722_Building=51.30778673 -0.33289433
Fri Sep 07 05:00:00 UTC 2012,4,5,300,228,3,Travel & Transport=2_Professional & Other Places=1,Subway=1_Train Station=1_Parking=1,Finchley Central Underground Station=1_Charing Cross Railway Station (CHX)=1_Colton Commercials=1,Parking=51.523413 0.098376_Train Station=51.5080747 -0.12458324_Subway=51.60093312 -0.19251823
Fri Sep 07 05:30:00 UTC 2012,4,5,330,240,7,Airports=2_Shops & Services=2_Travel & Transport=3_Food=1_Outdoors & Recreation=1_Clothing Stores=1,Airport Terminal=2_Park=1_Fast Food Restaurant=1_Train Station=1_Boutique=1_Gym / Fitness Center=1,Terminal 4=2_Stratford International Railway Station (SFA)=1_McDonald's - Heathrow Bath Road=1_Hyde Park=1_Harrods=1_Fitness First=1,Gym / Fitness Center=51.43689527 -0.12730837_Boutique=51.47317717 -0.45022488_Train Station=51.54484048 -0.00879765_Fast Food Restaurant=51.48134949 -0.44265032_Airport Terminal=51.45980964 -0.44704914_Park=51.50724666 -0.17063141
Fri Sep 07 06:00:00 UTC 2012,4,6,360,299,10,Residences=1_Train Stations=1_Airports=3_Food=1_Travel & Transport=6_Outdoors & Recreation=1,Train Station=2_Airport Terminal=2_Home (private)=1_Train=1_Coffee Shop=1_Cemetery=1_Airport Gate=1,Straker ECO Carpet & Rug Care=1_Penge West Railway Station (PNW)=1_Gate 10=1_Romford Cemetery=1_Terminal 5=1_Terminal 1=1_Woking Railway Station (WOK)=1_Apostrophe=1_Dartford Railway Station (DFD)=1_The House=1,Cemetery=51.5678407 0.17015934_Train Station=51.31853342 -0.55698216_Coffee Shop=51.46135089 -0.44591183_Train=51.44736763 0.21926522_Home (private)=51.4987954 -0.32347293_Airport Terminal=51.47149308 -0.4883337_Airport Gate=51.4610463 -0.44646978
Fri Sep 07 06:30:00 UTC 2012,4,6,390,413,18,Airports=2_Food=2_Travel & Transport=11_Professional & Other Places=3,Train Station=4_Airport Terminal=2_Office=2,Brentford Railway Station (BFD)=1_Lee's Room=1_Carolyn House=1_Buckingham Gate=1_St Pancras Intl. Station (STP) - International Lines=1_Westbury Hotel=1_Giraffe=1_Oakwood Underground Station=1_Hillingdon Fire Station=1_JF Memorial Spout=1_Terminal 4=1_Terminal 5=1_Bus Stop V Busch Corner=1_Clink78 Hostel=1_Clapham Junction Railway Station (CLJ)=1_Platform 3=1_Fitness First=1_Platform 11=1,Train Station=51.48785021 -0.30911922_Airport Terminal=51.45980964 -0.44704914_Office=51.37645242 -0.09528072
Fri Sep 07 07:00:00 UTC 2012,4,7,420,755,27,Gyms or Fitness Centers=3_Airports=5_Shops & Services=6_Travel & Transport=12_Professional & Other Places=2_Arts & Entertainment=3,Train Station=5_Airport Terminal=4,Terminal 4=3_Central YMCA Club=2_Tamariz=1_Ranelagh Road=1_Gate 15=1_London City Airport (LCY)=1_Imperial War Museum=1_Terminal 5=1_TFL Barclays Cycle Hire=1_Wayra UK=1_Virgin Active Health Clubs=1_The Wishing Well=1_Colour=1_Cisco=1_Colliers Wood Underground Station=1_Pinewood Studios=1_Kingston Railway Station (KNG)=1_Enfield Golf Club=1_Platform 9¾=1_Whitton Railway Station (WTN)=1_Platform 2=1_37 Degrees Health & Fitness=1_Twickenham Railway Station (TWI)=1_London Waterloo Railway Station (WAT)=1,Train Station=51.44954071 -0.35769939_Airport Terminal=51.45980964 -0.44704914
Fri Sep 07 07:30:00 UTC 2012,4,7,450,903,40,Airports=3_Food=4_Travel & Transport=22_Shops & Services=6_Arts & Entertainment=3_Outdoors & Recreation=3,Train Station=9_Coffee Shop=3,London King's Cross Railway Station (KGX)=3_London Heathrow Airport (LHR)=2_London 2012 Olympic Park=2_TfL Bus 499=2_Terminal 1=1_Hayes Railway Station (HYS)=1_Watford Junction Railway Station (WFJ)=1_Walthamstow Queens Road Railway Station (WMW)=1_Seven Islands Leisure Centre=1_Sainsbury's Garage=1_Department of Coffee & Social Affairs=1_Marriott Hotel Waltham Abbey=1_Starbucks=1_The Tin Goose (Pub & Kitchen)=1_Morden Underground Station=1_Salt=1_The Whisky Bar=1_Elstree & Borehamwood Railway Station (ELS)=1_London 2012 Aquatics Centre=1_BA Galleries First Lounge=1_North Harrow Underground Station=1_Paddington Railway Station (PAD)=1_Tesco Express=1_Kingston Upon Thames=1_Casandra's coffee house=1_American Airlines Admirals Club=1_Tesco Extra=1_Platform 8=1_Platform 1=1_London 2012 venue - North Greenwich Arena=1_Holiday Inn Express=1_Harringay=1_Vodafone=1_Wolsey Place=1_Cromwell Road Bus Station=1,Train Station=51.65286304 -0.27979732_Coffee Shop=51.507938 -0.123684
Fri Sep 07 08:00:00 UTC 2012,4,8,480,1201,60,Food=11_Travel & Transport=22_Professional & Other Places=9_Arts & Entertainment=7_Outdoors & Recreation=4_Colleges & Universities=5,Office=7_Subway=5_Coffee Shop=5_Train Station=5,"London Heathrow Airport (LHR)=3_London 2012 Olympic Park=3_London 2012 venue - North Greenwich Arena=2_Starbucks=2_London City Airport (LCY)=1_salesforce.com=1_Spelthorne Leisure Centre=1_BA Galleries Club Lounge=1_Westfield London=1_McDonald's=1_Greenwich=1_Source (Recruitment)=1_South Croydon=1_Barbican Estate=1_Abbey Road DLR Station=1_Buckingham Palace Gate=1_Embankment Underground Station=1_Pudding Lane=1_Grange St. Pauls Hotel=1_ACS Cobham International School=1_London King's Cross Railway Station (KGX)=1_Kingston University (Kingston Hill Campus)=1_Look Mum No Hands=1_Royal Veterinary College=1_Shooting Star=1_Newington Green=1_Green Park Underground Station=1_S Stage Pinewood Studios=1_Microsoft=1_EHS 4D=1_Southeastern HighSpeed Platforms 11-13, St Pancras International=1_Terminal 1=1_Costa Coffee=1_West Ham Underground Station=1_Canonbury Railway Station (CNN)=1_Costa=1_West Ham DLR Station=1_British Airways=1_Pret A Manger=1_Raphael's=1_Oxford Street=1_Pernod Ricard=1_Elm Park Underground Station=1_The Tower Hotel=1_Holiday Inn Express=1_Matilda The Musical=1_NESCOT=1_glue Isobar=1_Surbiton Railway Station (SUR)=1_Northfields Underground Station=1_Wenzel's Baker Street Station=1_Nido Kings Cross=1_Costa Coffee (Cardinal Place)=1_Patisserie Valerie=1",Train Station=51.54857013 -0.09278297_Coffee Shop=51.496869 -0.141824_Office=51.46908687 -0.36628514_Subway=51.5497777 0.19831181
Fri Sep 07 08:30:00 UTC 2012,4,8,510,1161,44,Gyms or Fitness Centers=4_Food=7_Shops & Services=7_Travel & Transport=14_Outdoors & Recreation=3_Professional & Other Places=7_Arts & Entertainment=3,Train Station=6_Coffee Shop=5,"London 2012 Olympic Park=2_Southeastern HighSpeed Platforms 11-13, St Pancras International=2_Costa Coffee @ Life Coffee Cakes=2_Terminal 5=2_Ellingham School=2_Triyoga Chelsea=2_Pan Peninsula Health Club=1_High Street Kensington Underground Station=1_Russell Square=1_Graphite Square=1_M25 Junction 27 / M11 Junction 6=1_Starbucks=1_Cannon Street Railway Station (CST)=1_Bus Stop..!=1_Technicolor=1_Paddington Station North Bridge=1_Pret A Manger=1_EAT.=1_Mindshare=1_John Orwell Sports Centre=1_BOOM! Cycle=1_Nude Espresso=1_Stratford International Railway Station (SFA)=1_Guinness Trust Stamford Hill=1_London Heathrow Airport (LHR)=1_International House=1_British Airways=1_Scentevent @ Bibendum=1_The Tower Hotel=1_Ogle Towers=1_Baron's Court Station Newstand=1_Charing Cross Railway Station (CHX)=1_Greenwich Railway Station (GNW)=1_Chelsea Football Club Training Ground=1_ZSL London Zoo=1_Le Méridien Piccadilly=1_Jury's Inn Chelsea Hotel=1_mexad Ltd. a DataXu company=1",Train Station=51.47813553 -0.01422107_Coffee Shop=51.51683496 -0.40416598
Fri Sep 07 09:00:00 UTC 2012,4,9,540,1184,67,Food=8_Travel & Transport=22_Arts & Entertainment=7_Professional & Other Places=19_Outdoors & Recreation=5,Office=13_Train Station=8,London 2012 Olympic Park=3_London Heathrow Airport (LHR)=3_Terminal 1=2_London Waterloo Railway Station (WAT)=2_Russell Square=1_Panasonic=1_Giles Insurance Brokers=1_Lantana Out.=1_Vittoria Primary School=1_Waterloo Underground Station=1_Chez Gray=1_Olympic Stadium=1_Champion Communications=1_Manor House Underground Station=1_UCH Macmillan Cancer Centre=1_London King's Cross Railway Station (KGX)=1_Edgware Hospital=1_Magnetise Media=1_Partners Andrews Aldridge=1_The Adelphi=1_United Airlines (UA) Check-In Area=1_Elephant & Castle Railway Station (EPH)=1_Stratford=1_Forest Gate Railway Station (FOG)=1_Christibor=1_Allpress Espresso=1_Giraffe=1_Stratford Railway Station (SRA)=1_BetClic London=1_Royal Brompton Hospital | Heart and Lung Specialists=1_Jimmy choo=1_Camden Coffee House=1_shake a shake=1_Terminal 5=1_Costa Coffee=1_Shake'n'shake=1_Bushey Rose Garden=1_ORM=1_EurAsia Strategies=1_Threepipe=1_Barbican Centre=1_Reply UK Ltd=1_Clapham Junction Railway Station (CLJ)=1_Sanctuary Retreats=1_Crystal Palace Railway Station (CYP)=1_Blackfriars Crown Court=1_Моя Кроватка=1_Wembley Stadium=1_Financial Times=1_Ossie's Cafe=1_MrTatler's House of Hedonistic Hummus (& Pure Filth)=1_Victoria Coach Station=1_Angel Islington=1_The Economist Group=1_Javelin Train=1_LA fitness=1_TfL Bus 63=1_Fulham Green=1_St Johns Garden=1_Riverley Primary=1_King George Recreation Ground=1,Train Station=51.50313295 -0.11276007_Office=51.503647 -0.0498
