time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Sat Sep 08 18:30:00 UTC 2012,5,18,1110,546,39,Food=10_Outdoors & Recreation=5_Shops & Services=4_Travel & Transport=5_Residences=4_Arts & Entertainment=3_Nightlife Spots=7,Bar=3_Home (private)=3_Harbor / Marina=2_Gym / Fitness Center=2_Airport=2_General Travel=2_American Restaurant=2,"San Francisco International Airport (SFO)=2_Crepevine=1_Japantown=1_Hobson's Choice=1_Dosa=1_Bocce Cafe=1_Famous Rib Shack=1_Ame=1_Bistro Boudin=1_Palace of Fine Arts=1_1188 Mission=1_Cafe Du Nord=1_Whole Foods Market=1_Isobune Sushi=1_Civic Center MUNI Metro Station=1_Rogue Ales Public House=1_Art Zone 461=1_Vahai Ni cHiL sa Goethe=1_Fisherman's Wharf=1_Moscone Center=1_Delfina=1_Casa Clevenger=1_Old Jerusalem Restaurant=1_Bubba Gump Shrimp Co=1_Ocean Beach=1_PIER 39=1_Playland Japan=1_Latin American Club=1_Trinity Place=1_Blackbird Bar=1_Pool On Palmetto=1_DNA Lounge=1_24 Hour Fitness=1_San Francisco, California=1_Pause Wine Bar=1_The Booksmith=1_Wing Stop=1_Crunch Fitness=1",American Restaurant=37.80854428 -122.41478294_General Travel=37.77857711 -122.41456413_Home (private)=37.77717566 -122.41841076_Gym / Fitness Center=37.78684 -122.42158_Harbor / Marina=37.80902108 -122.41147041_Airport=37.61642405 -122.38627911_Bar=37.80018171 -122.41065928
Sat Sep 08 19:00:00 UTC 2012,5,19,1140,516,33,Food=14_Outdoors & Recreation=3_Shops & Services=2_Movie Theaters=5_Arts & Entertainment=7_Nightlife Spots=4,Indie Movie Theater=4_Italian Restaurant=4_Burger Joint=2_Park=2_American Restaurant=2,Sundance Kabuki Cinemas=2_The Regency Ballroom=1_Walzwerk=1_Nob Hill Cafe=1_Two Sisters Bar & Books=1_Fuzio Universal Bistro=1_361 11th avenue=1_Mas Sake Freestyle Sushi=1_Trader Joe's=1_Super Duper Burger=1_Castro Theater=1_The Cheesecake Factory=1_Pauline's Pizza & Wine Bar=1_Super Duper Burgers=1_Asian Art Museum=1_Encore Karaoke Lounge=1_IHOP=1_Mel's Drive-In=1_Opera Plaza=1_DNA Lounge=1_Green Chile Kitchen=1_Century at Tanforan and XD=1_Nova=1_Union Square=1_Chubby Noodle=1_Moby Dick=1_Mission Walk=1_Apple Store=1_Rose Pistola=1_McKinley Square Park=1_Opera Plaza Cinema=1_Caffe DeLucchi=1,American Restaurant=37.7873522 -122.40740955_Park=37.75927 -122.40441_Indie Movie Theater=37.78516068 -122.43257101_Italian Restaurant=37.800019 -122.409604_Burger Joint=37.80038863 -122.43970986
Sat Sep 08 19:30:00 UTC 2012,5,19,1170,539,29,Food=16_Shops & Services=2_Arts & Entertainment=6_Nightlife Spots=8,American Restaurant=3_Bar=3_Nightclub=2_Comedy Club=2_Coffee Shop=2,Butter=2_Cobb's Comedy Club=2_Starbucks=1_Bimbo's 365 Club=1_Wreck Room=1_Red Lobster=1_Sizzler=1_Picaro Cafe=1_Fork Cafe=1_The Stinking Rose=1_La Mar=1_Landmark Embarcadero Center Cinema=1_111 Minna Gallery=1_901 Columbus Caffe=1_City Nights=1_Zero Zero=1_Burger Bar=1_Kinokuniya Bookstore=1_Mel's Drive-In=1_Serramonte Shopping Center=1_Murphy's Pub=1_Blackbird Bar=1_Sebo=1_Mango's Taqueria and Cantina=1_Popeyes Louisiana Kitchen=1_Tommy's Joynt=1_The St. Regis San Francisco=1,American Restaurant=37.672592 -122.46532381_Comedy Club=37.80278603 -122.41419909_Nightclub=37.78742003 -122.39935756_Coffee Shop=37.7934392 -122.39731202_Bar=37.791071 -122.41720488
Sat Sep 08 20:00:00 UTC 2012,5,20,1200,546,43,Food=26_Outdoors & Recreation=3_Shops & Services=3_Arts & Entertainment=3_Nightlife Spots=3,Pizza Place=4_American Restaurant=3,Citizen's Band=2_Zero Zero=2_Golden Era Vegan Restaurant=1_Spices!=1_Latin Grill Express=1_The Mission District=1_Decima Allen Elementary School=1_Century San Francisco Centre 9 & XD=1_Limon=1_Locanda=1_Amici's East Coast Pizzeria=1_Wicked Grounds=1_Lumiere Theatre=1_Waterbar=1_El Toreador=1_Little Star Pizza=1_Safeway=1_SHN Curran Theatre=1_Naked Fish=1_Harvest Urban Market=1_Thirsty Bear Brewing Company=1_Etcetera Wine Bar=1_Isa Restaurant=1_State Bird Provisions=1_Scoma's Restaurant=1_Masa's=1_San Francisco Marriott Union Square=1_Bar None=1_The Bistro at Cliff House=1_Trinity Place=1_North Star Cafe=1_Zuni Cafe=1_A16=1_Fang=1_Chestnut Heights - (The Roof @ Chestnut Place)=1_La Lola=1_Amber India Restaurant=1_In-N-Out Burger=1_Gate G99=1_Smoke Escape=1_24 Hour Fitness=1,American Restaurant=37.7751709 -122.4100535_Pizza Place=37.78167112 -122.40177155
Sat Sep 08 20:30:00 UTC 2012,5,20,1230,538,22,Food=8_Travel & Transport=2_Residences=2_Nightlife Spots=10,Bar=8_Sushi Restaurant=2_Home (private)=2,Bay & Taylor Cable Car Turnaround=1_Dear Mom=1_Casa Joseph=1_Southern Pacific Brewing=1_Beretta=1_Gino & Carlo Cocktail Lounge=1_Press Club=1_SoMa StrEat Food Park=1_Amnesia=1_Elbo Room=1_Elements Hotel=1_Skylark=1_Starbucks=1_The Bungalow=1_Pizza Inferno=1_Top of the Mark @ InterContinental Mark Hopkins=1_Barracuda Sushi=1_Zushi Puzzle=1_RN74=1_Dalva=1_Campus=1_Gigi's Sotto Mare=1,Home (private)=37.74509989 -122.4297369_Sushi Restaurant=37.76478218 -122.43216634_Bar=37.76256758 -122.42152723
Sat Sep 08 21:00:00 UTC 2012,5,21,1260,465,35,Food=16_Shops & Services=2_Travel & Transport=3_Arts & Entertainment=3_Nightlife Spots=11,Bar=5_Restaurant=3,AQ Restaurant & Bar=3_San Francisco International Airport (SFO)=2_Lightning Tavern=2_CineArts at the Empire=1_Press Club=1_Quince=1_The Fairmont San Francisco=1_Beretta=1_The Alvarez Tavern=1_the Royal Cuckoo=1_City Beer Store=1_Max's at the Opera Cafe=1_Fresca=1_Zero Zero=1_Ozumo Japanese Restaurant=1_The Land of Obese Felines=1_Polk St. Boxing=1_Mission Chinese Food=1_Terroir=1_Pinkie's Bakery=1_State Bird Provisions=1_Bang San Thai Cuisine=1_Barracuda Sushi=1_Tia Margarita=1_Pura Club=1_Bloodhound=1_Casa de Laura (and Phil)=1_Chipotle Mexican Grill=1_Mucky Duck=1_Zeitgeist=1_Silver Clouds=1,Restaurant=37.779452 -122.410506_Bar=37.76371663 -122.466438
Sat Sep 08 21:30:00 UTC 2012,5,21,1290,347,24,Food=15_Nightlife Spots=6,Bar=2_Thai Restaurant=2_American Restaurant=2_Gay Bar=2_Pizza Place=2_Ice Cream Shop=2_Nightclub=2_Tapas Restaurant=1,Slim's=1_Golden Boy Pizza=1_Hotel Frank=1_Swig=1_Dosa=1_Ozone Thai Restaurant & Lounge=1_Powerhouse=1_Limon=1_Xanath Ice Cream=1_KOK BAR SF=1_Vahai Ni cHiL sa Goethe=1_Joe's Ice Cream=1_Cha Cha Cha=1_Mamacita=1_Dante's Weird Fish=1_Gary Danko=1_DNA Lounge=1_King of Thai Noodle=1_South Beach Cafe=1_Orphan Andy's=1_Beauty Bar=1_Oola Restaurant & Bar=1_Chiaroscuro=1_Butter=1,American Restaurant=37.78105036 -122.40248408_Nightclub=37.76034693 -122.41905168_Pizza Place=37.78179334 -122.38857149_Gay Bar=37.773298 -122.41214_Tapas Restaurant=37.75980758 -122.41914357_Ice Cream Shop=37.757676 -122.42122303_Thai Restaurant=37.78188099 -122.39233553_Bar=37.78682576 -122.41241261
Sat Sep 08 22:00:00 UTC 2012,5,22,1320,336,33,Food=10_Travel & Transport=5_Arts & Entertainment=4_Nightlife Spots=12,Bar=3_American Restaurant=3_Nightclub=3_Music Venue=3_Cocktail Bar=3_Airport=3_Food Truck=1_Bridge=1,San Francisco International Airport (SFO)=3_Hemlock Tavern=2_Make-Out Room=2_Sound Factory=1_Brandon's Place=1_Slim's=1_Churchill=1_Starbucks=1_The Beat Museum=1_Little Star Pizza=1_Jones=1_The Brick Yard Restaurant & Bar=1_Chivy Chavy=1_Delfina=1_San Francisco Chinatown=1_Million Thai=1_Rich Table=1_West of Pecos=1_GAMeBoi SF=1_Vertigo=1_Blackbird Bar=1_Creme Brulee Truck=1_JetBlue Airways=1_Ruby Skye=1_RN74=1_The Golden Gate Bridge=1_Taqueria El Farolito=1_Infusion Lounge=1_The Unnatural House=1,American Restaurant=37.761525 -122.42434463_Nightclub=37.78742901 -122.409867_Airport=37.61642405 -122.38627911_Cocktail Bar=37.76730538 -122.42940903_Bridge=37.77899389 -122.40373971_Food Truck=37.762631 -122.434973_Music Venue=37.755311 -122.41941301_Bar=37.787567 -122.420085
Sat Sep 08 22:30:00 UTC 2012,5,22,1350,317,25,Food=7_Arts & Entertainment=2_Nightlife Spots=16,Nightclub=6_Cocktail Bar=2_Lounge=2_Thai Restaurant=2_Bar=2_Gay Bar=2_American Restaurant=2,Vessel=3_330 Ritch=2_Chow - Church St.=1_Purple Onion=1_Giordano Bros.=1_Chambers Eat + Drink=1_War Memorial Opera House=1_Temple Nightclub=1_Pilsner Inn=1_Street=1_Midnight Sun=1_Churchill=1_Mogura=1_The Cheesecake Factory=1_Rye=1_Thai House Express=1_Hi-lo Club=1_Heaven's Dog=1_Circa=1_Bloodhound=1_Lucky 13=1_Manora's Thai Cuisine=1,American Restaurant=37.7873522 -122.40740955_Gay Bar=37.76711322 -122.42852858_Nightclub=37.7889217 -122.40668655_Cocktail Bar=37.786556 -122.414502_Lounge=37.800714 -122.436477_Thai Restaurant=37.786161 -122.418102_Bar=37.78997108 -122.42071425
Sat Sep 08 23:00:00 UTC 2012,5,23,1380,306,37,Food=9_Outdoors & Recreation=3_Arts & Entertainment=3_Nightlife Spots=17,Bar=9_Nightclub=4,Rio Grande=3_Ruby Skye=2_San Francisco International Airport (SFO)=2_Eastside West Restaurant & Raw Bar=2_Bottom of the Hill=1_Heirloom Café=1_Villa Paradisio=1_L'Ardoise=1_Molloy's Tavern=1_Yancy's Saloon=1_Conservatory of Flowers=1_Herbivore=1_City Beer Store=1_Lucky Strike=1_Fifth Floor=1_War Memorial Opera House=1_Tacolicious=1_Wilson & Wilson Private Detective Agency=1_Bob's Donut & Pastry Shop=1_Public Works=1_The Royal=1_The Stud=1_Sightglass Coffee=1_John Colins=1_The Café=1_Golden Gate Park=1_The Little Shamrock=1_Golden Gate Bridge=1_The Brixton=1_The Grand Nightclub=1_Beatbox=1_Popeyes Louisiana Kitchen=1,Nightclub=37.78742901 -122.409867_Bar=37.785948 -122.412909
Sat Sep 08 23:30:00 UTC 2012,5,23,1410,263,12,Food=3_Travel & Transport=2_Bus Stations=1_Residences=1_Arts & Entertainment=1_Nightlife Spots=5,Nightclub=3_Bar=2,The Grand Nightclub=2_Bubba Gump Shrimp Co=1_Toronado=1_The Brick Yard Restaurant & Bar=1_Mezzanine=1_Courtyard by Marriott=1_L Outbound To Ocean Beach=1_DNA Lounge=1_Deddy's home=1_Holy Cow=1_In-N-Out Burger=1,Nightclub=37.77909 -122.397774_Bar=37.77141369 -122.41433737
Sun Sep 09 00:00:00 UTC 2012,6,0,0,202,28,Food=4_Travel & Transport=2_Residences=4_Arts & Entertainment=2_Nightlife Spots=16,Bar=6_Nightclub=5,Butter=2_Professor Lupin's Hideout=1_1188 Mission=1_Ruby Skye=1_The Mauna Loa Club=1_Marriott Hotel=1_Giordano Bros.=1_Local Edition=1_Kelly's Tavern (KT's)=1_Four Seasons Hotel San Francisco=1_Grand Cafe=1_Amsterdam Cafe=1_Temple Nightclub=1_Trinity Place Laundry Room=1_CineArts at the Empire=1_Chez Dale=1_The Ambassador=1_Mayes Oyster and Steak House=1_Comet Club=1_Eastside West Restaurant & Raw Bar=1_Blondie's Bar & No Grill=1_Trinity Place=1_TechCrunch Disrupt SF 2012=1_Matrix Fillmore=1_Bloom's Saloon=1_Masterbutorium=1_Rouge=1,Nightclub=37.79609745 -122.421924_Bar=37.79824705 -122.435742
Sun Sep 09 00:30:00 UTC 2012,6,0,30,165,13,Travel & Transport=1_Professional & Other Places=1_Nightlife Spots=10,Bar=3_Cocktail Bar=3_Lounge=2,Tradition=3_Calzone's Pizza Cucina=1_Wreck Room=1_Parc 55 Wyndham Hotel Bar=1_San Francisco International Airport (SFO)=1_CBS 5=1_View Sky Lounge=1_Noc Noc=1_Circa=1_Beatbox=1_Butter=1,Cocktail Bar=37.785433 -122.412911_Lounge=37.7851095 -122.40469515_Bar=37.791071 -122.41720488
Sun Sep 09 01:00:00 UTC 2012,6,1,60,169,11,Food=6_Hotels=1_Travel & Transport=1_Professional & Other Places=1_Nightlife Spots=3,Diner=2_Bar=2_Ramen /  Noodle House=1_Japanese Restaurant=1_Event Space=1_Hostel=1_Nightclub=1_Pizza Place=1,Blarney Stone Bar & Restaurant=1_Have A Rice Day=1_Temple Nightclub=1_Mel's Drive-In=1_Public Works=1_DNA Pizza=1_Muracci's Japanese Curry & Grill=1_Lori's Diner=1_Ramen Underground=1_Orange village=1_Butter=1,Pizza Place=37.77105985 -122.41284956_Nightclub=37.7878713 -122.397192_Hostel=37.785926 -122.411394_Ramen /  Noodle House=37.791558 -122.404052_Diner=37.781264 -122.454959_Event Space=37.76888286 -122.41947412_Japanese Restaurant=37.79106192 -122.403952_Bar=37.78005999 -122.4799633
Sun Sep 09 01:30:00 UTC 2012,6,1,90,126,8,Food=2_Nightlife Spots=6,Bar=3_Diner=1_Sports Bar=1_Food Truck=1_Gay Bar=1_Dive Bar=1,Crepes A-Go-Go=1_Elbo Room=1_Specs' Twelve Adler Museum Cafe=1_Union Square Sports Bar=1_Bigfoot Lodge=1_Mel's Drive-In=1_Latin American Club=1_The Stud=1,Dive Bar=37.79767878 -122.40666389_Gay Bar=37.77290046 -122.410031_Food Truck=37.77117339 -122.41330308_Sports Bar=37.784693 -122.409501_Diner=37.78441845 -122.40456641_Bar=37.755381 -122.420734
Sun Sep 09 02:00:00 UTC 2012,6,2,120,121,4,Food=1_Residences=2_Arts & Entertainment=1,Residential Building (Apartment / Condo)=2_Casino=1_Korean Restaurant=1,Tailji & Mousawi's Crib=1_Lucky Chances=1_Argenta Apartment Homes=1_Wonmi Korean Restaurant=1,Korean Restaurant=37.783908 -122.4328989_Casino=37.67951404 -122.45273659_Residential Building (Apartment / Condo)=37.72768194 -122.48026654
Sun Sep 09 02:30:00 UTC 2012,6,2,150,95,4,Food=2_Professional & Other Places=1_Nightlife Spots=1,Event Space=1_Diner=1_Dive Bar=1_Food=1_Mexican Restaurant=1,Taqueria El Toro=1_Gold Cane Cocktail Lounge=1_TechCrunch Hackathon 2012=1_Cafe Colma=1,Mexican Restaurant=37.763394 -122.421814_Food=37.76975671 -122.44799275_Dive Bar=37.76975671 -122.44799275_Diner=37.67986353 -122.45265841_Event Space=37.7716212 -122.40461367
Sun Sep 09 03:00:00 UTC 2012,6,3,180,59,1,Airports=1_Travel & Transport=1,Airport Terminal=1,International Terminal=1,Airport Terminal=37.61562519 -122.3893261
Sun Sep 09 03:30:00 UTC 2012,6,3,210,50,1,Travel & Transport=1,Airport=1,San Francisco International Airport (SFO)=1,Airport=37.61642405 -122.38627911
Sun Sep 09 04:00:00 UTC 2012,6,4,240,42,0,"","","",""
Sun Sep 09 04:30:00 UTC 2012,6,4,270,87,1,Professional & Other Places=1,Building=1,Buckingham Palace Apartments=1,Building=37.72566139 -122.47884047
Sun Sep 09 05:00:00 UTC 2012,6,5,300,85,2,Travel & Transport=1,Airport=1,The Lovely martha boat=1_San Francisco International Airport (SFO)=1,Airport=37.61642405 -122.38627911
Sun Sep 09 05:30:00 UTC 2012,6,5,330,75,1,Outdoors & Recreation=1,Other Great Outdoors=1,"San Francisco, CA=1",Other Great Outdoors=37.77383561 -122.41962433
Sun Sep 09 06:00:00 UTC 2012,6,6,360,173,4,Food=1_Travel & Transport=2_Residences=1,Airport=2_Residential Building (Apartment / Condo)=1_Coffee Shop=1,San Francisco International Airport (SFO)=2_Chad's Bear Den DC=1_Peet's Coffee & Tea=1,Airport=37.61642405 -122.38627911_Residential Building (Apartment / Condo)=37.65391848 -122.45437864_Coffee Shop=37.773445 -122.439109
Sun Sep 09 06:30:00 UTC 2012,6,6,390,120,1,Professional & Other Places=1,Building=1,Shooting Stars Productions=1,Building=37.759439 -122.389721
Sun Sep 09 07:00:00 UTC 2012,6,7,420,110,5,Outdoors & Recreation=2_Shops & Services=1_Athletics & Sports=1_Professional & Other Places=2_Gyms or Fitness Centers=1_Residences=1_Spiritual Centers=1,Event Space=1_Golf Course=1_Other Great Outdoors=1_Home (private)=1_Gym=1_Church=1,"San Francisco, CA=1_TechCrunch Hackathon 2012=1_Presidio Golf Course=1_Reality SF=1_Soma Residences=1",Church=37.76668 -122.43063298_Gym=37.78065807 -122.4070834_Home (private)=37.78065807 -122.4070834_Other Great Outdoors=37.77383561 -122.41962433_Golf Course=37.79048933 -122.45983601_Event Space=37.7716212 -122.40461367
Sun Sep 09 07:30:00 UTC 2012,6,7,450,154,3,Outdoors & Recreation=1_Travel & Transport=1_Arts & Entertainment=1,Plaza=1_Airport=1_General Entertainment=1,Justin Herman Plaza=1_San Francisco International Airport (SFO)=1_TechCrunch Disrupt SF 2012=1,General Entertainment=37.77173223 -122.40439795_Airport=37.61642405 -122.38627911_Plaza=37.79478782 -122.39455104
Sun Sep 09 08:00:00 UTC 2012,6,8,480,236,8,Food=2_Outdoors & Recreation=1_Shops & Services=1_Travel & Transport=1_Professional & Other Places=2_Residences=1_Food & Drink Shops=1,Coffee Shop=1_Grocery Store=1_Diner=1_Building=1_Office=1_Airport=1_Other Great Outdoors=1_Home (private)=1,Google San Francisco=1_Susan G Komen Race For The Cure=1_San Francisco International Airport (SFO)=1_Trader Joe's=1_Stanza=1_Chez robere=1_Mel's Drive-In=1_Caltrain=1,Home (private)=37.77020772 -122.44106182_Other Great Outdoors=37.794873 -122.394755_Airport=37.61642405 -122.38627911_Office=37.79003996 -122.39006639_Building=37.77249822 -122.39984553_Diner=37.78441845 -122.40456641_Grocery Store=37.70008684 -122.48247385_Coffee Shop=37.76968785 -122.45004402
Sun Sep 09 08:30:00 UTC 2012,6,8,510,285,11,Airports=1_Food=5_Outdoors & Recreation=1_Shops & Services=1_Travel & Transport=2_Gyms or Fitness Centers=1_Residences=1_Nightlife Spots=1,Coffee Shop=1_Diner=1_Sports Bar=1_Italian Restaurant=1_Residential Building (Apartment / Condo)=1_Neighborhood=1_Airport=1_Sandwich Place=1,Casa De Blanco=1_Mercury Fitness High Performance Pilates Center=1_Virgin America=1_San Francisco International Airport (SFO)=1_Kezar Pub=1_Louis' Restaurant=1_Go Bistro=1_Downtown San Francisco=1_Rocco's Cafe=1_Ted's Market & Deli=1_Coffee Bar=1,Sandwich Place=37.77274306 -122.41625102_Airport=37.61642405 -122.38627911_Neighborhood=37.78838298 -122.40316445_Residential Building (Apartment / Condo)=37.738314 -122.384575_Italian Restaurant=37.776087 -122.408685_Sports Bar=37.767908 -122.453089_Diner=37.779235 -122.51278023_Coffee Shop=37.76312403 -122.41099834
Sun Sep 09 09:00:00 UTC 2012,6,9,540,291,14,Food=6_Travel & Transport=2_Residences=2_Professional & Other Places=3_Spiritual Centers=2_Arts & Entertainment=1,Coffee Shop=4_Church=2,"Starbucks=2_Reality San Francisco Church=1_Craftsman and Wolves=1_San Francisco International Airport (SFO)=1_""Full House"" House=1_1188 Mission=1_Christ Church Lutheran=1_Moscone Center=1_Sightglass Coffee=1_L's Caffe=1_C A N D Y L A N D=1_Philz Coffee=1_Warwick Hotel=1",Church=37.766687 -122.430608_Coffee Shop=37.782374 -122.420767
Sun Sep 09 09:30:00 UTC 2012,6,9,570,151,6,Food=3_Professional & Other Places=1_Residences=2,Coffee Shop=2_Residential Building (Apartment / Condo)=1_Event Space=1_Breakfast Spot=1_Home (private)=1,Four Barrel Coffee=1_Cable Car Cafe=1_Starbucks=1_Oliver's Fortress of Awesomeness=1_1635 California St=1_Tech Crunch Hackathon=1,Home (private)=37.78670422 -122.41841076_Breakfast Spot=37.789333 -122.408541_Residential Building (Apartment / Condo)=37.787182 -122.41546_Event Space=37.77169997 -122.40429_Coffee Shop=37.79942752 -122.44953535
Sun Sep 09 10:00:00 UTC 2012,6,10,600,459,35,Food=6_Outdoors & Recreation=9_Shops & Services=6_Travel & Transport=4_Professional & Other Places=3_Food & Drink Shops=4_Nightlife Spots=4,Breakfast Spot=3_Farmers Market=2_Grocery Store=2_Plaza=2_Convention Center=2,Skill Exchange=1_Blue Light=1_Wall-e's pad=1_Telegraph Hill Neighborhood Center=1_Moulin Rouge Restaurant=1_Town's End Restaurant & Bakery=1_St. Francis Yacht Club=1_InterContinental San Francisco=1_Fort Mason Farmers' Market=1_Delessio Market & Bakery=1_Moscone North=1_24th Street Noe Valley=1_Powell Street Cable Car Turnaround=1_Ioreks Backyard=1_Martin Mack's=1_Kezar Pub=1_Cow Palace=1_Justin Herman Plaza=1_Starbucks=1_Stacks=1_Harvest Urban Market=1_Twin Peaks Summit=1_United Airlines (Domestic)=1_Black Magic Voodoo Lounge=1_Sunday Streets Western Edition=1_878 Pool Terrace=1_San Francisco National Cemetery=1_Divisadero Farmers' Market=1_River Of God USA=1_Union Square=1_Triptych=1_Muni Stop Mission & 8th=1_Apple Store=1_24 Hour Fitness=1_Salumeria=1,Convention Center=37.78441845 -122.40195394_Breakfast Spot=37.77657924 -122.42464637_Farmers Market=37.80598646 -122.43168354_Grocery Store=37.776488 -122.411965_Plaza=37.78775017 -122.40762823
Sun Sep 09 10:30:00 UTC 2012,6,10,630,268,21,Food=5_Outdoors & Recreation=4_Shops & Services=2_Travel & Transport=4_Professional & Other Places=4,Airport=3_Seafood Restaurant=1_Coffee Shop=1_Event Space=1_Non-Profit=1_Lounge=1_Residential Building (Apartment / Condo)=1_Brewery=1,"San Francisco International Airport (SFO)=3_TechCrunch Hackathon 2012=1_El Bethel Baptist Church=1_Treasure Island=1_Vaillancourt Fountain=1_American Airlines - Admirals Club SFO=1_Yahoo! San Francisco=1_Eagle Cafe=1_Muni 38, 38L, 38BX Bus Stop=1_361 11th avenue=1_Stow Lake=1_Ritual Coffee Roasters=1_Golden Gate Park=1_Boogaloos=1_Little Skillet=1_Central Peninsula Church North Campus=1_The Sports Club/LA=1_Apple Store=1_Social Kitchen & Brewery=1",Airport=37.61642405 -122.38627911_Seafood Restaurant=37.808732 -122.41040917_Brewery=37.76359346 -122.46615973_Residential Building (Apartment / Condo)=37.78156101 -122.46985798_Lounge=37.61718607 -122.38340981_Non-Profit=37.61343739 -122.42785943_Event Space=37.7716212 -122.40461367_Coffee Shop=37.756501 -122.421146
Sun Sep 09 11:00:00 UTC 2012,6,11,660,542,54,Food=16_Outdoors & Recreation=7_Shops & Services=4_Travel & Transport=8_Professional & Other Places=6_Arts & Entertainment=5_Nightlife Spots=6,Airport=4_Café=3_Bar=3,"San Francisco International Airport (SFO)=4_TechCrunch Disrupt SF 2012=2_neva's beauty=2_Chancellor Hotel=1_Lowell HS Gym=1_Farmer Brown=1_Mama's On Washington Square=1_Chambers Eat + Drink=1_New Century Theater=1_Il Cane Rosso=1_Sunset Recreation Center=1_The Sycamore=1_Emporio Rulli Il Caffe at Union Square=1_Savor Restaurant=1_REI=1_Wooly Pig Cafe=1_Under the West Approach=1_The Fillmore=1_Starbucks=1_TechCrunch Hackathon 2012=1_La Boulange de Noe=1_Planet Granite=1_Wise Sons Jewish Delicatessen=1_Pete’s Tavern=1_Mission Cliffs=1_Crissy Field=1_Yerba Buena Island=1_292 Sam Trans SSF=1_Charlie Sava Pool=1_farm:table=1_Ocean Beach=1_Little Skillet=1_The Phoenix Hotel=1_Bridge Pavilion Information & Store=1_The Board Rooom=1_Latch, So & Hipp Chiropractic=1_Golden Gate Bridge=1_New Village Cafe=1_Just For You Cafe=1_Bay Lady=1_Tech Crunch Hackathon=1_Alcatraz Recreation Yard=1_Baydero=1_Macy's Mens Store=1_Aquarium of the Bay=1_Sweet Maple=1_Victory Church Of Bay Area=1_In-N-Out Burger=1_Tartine Bakery=1",Airport=37.61642405 -122.38627911_Café=37.78765 -122.414157_Bar=37.799649 -122.410699
Sun Sep 09 11:30:00 UTC 2012,6,11,690,453,27,Food=9_Outdoors & Recreation=3_Shops & Services=6_Travel & Transport=5_Professional & Other Places=3,Airport=5_Drugstore / Pharmacy=2_American Restaurant=2,San Francisco International Airport (SFO)=5_TechCrunch Hackathon 2012=1_City View Restaurant=1_Moulin Rouge Restaurant=1_Dynamo Donut & Coffee=1_Ducca=1_IFGF San Francisco Church=1_foursquare SF=1_Skill Exchange=1_Roam Artisan Burgers=1_Trader Joe's=1_Fisherman's Wharf=1_Mission Beach Cafe=1_Dixie=1_La Boulange de Columbus=1_Ross Dress for Less=1_Golden Gate Bridge=1_Luna Park=1_Walgreens=1_Kaiser Permanente Pharmacy=1_Apple Store=1_Target=1_Little Italy=1,American Restaurant=37.76187927 -122.42173186_Drugstore / Pharmacy=37.78235039 -122.43957162_Airport=37.61642405 -122.38627911
Sun Sep 09 12:00:00 UTC 2012,6,12,720,455,40,Food=11_Outdoors & Recreation=4_Shops & Services=11_Travel & Transport=4_Food & Drink Shops=5_Nightlife Spots=3,Grocery Store=4_Italian Restaurant=4_Coffee Shop=3_Airport=3,San Francisco International Airport (SFO)=3_Safeway=2_Uva Enoteca=2_Labrynth=1_Bambino's Ristorante=1_The JACKhouse=1_Town's End Restaurant & Bakery=1_Courtney's Produce=1_The Chairman Truck @ North Beach Farmer's Market=1_Phoenix Bar=1_Beretta=1_The North Face=1_Simple Pleasures Cafe=1_Union Square Gallery Market=1_Self Edge Denim=1_Starbucks=1_Greens Sports Bar=1_Best Buy=1_Lands End Lookout=1_Professor Lupin's Hideout=1_Mission Cheese=1_Harvest Urban Market=1_Frog Hollow Farm=1_Buena Vista Cafe=1_Bimbo's 365 Club=1_Mission & 8th Muni=1_San Francisco State University=1_Foreign Cinema=1_Steinhart Aquarium=1_Home Depot Pro=1_ImagiKnit=1_University Park South=1_Ghirardelli Square=1_Mo'z Cafe=1_24 Hour Fitness=1_Sharon Meadow=1,Airport=37.61642405 -122.38627911_Italian Restaurant=37.77200757 -122.43159221_Grocery Store=37.76634828 -122.40935948_Coffee Shop=37.79523715 -122.39294171
Sun Sep 09 12:30:00 UTC 2012,6,12,750,418,34,Food=13_Outdoors & Recreation=3_Museums=2_Shops & Services=4_Travel & Transport=6_Professional & Other Places=3_Arts & Entertainment=3,Event Space=3_Art Museum=2_Gastropub=2_Airport=2,San Francisco Museum of Modern Art=2_San Francisco International Airport (SFO)=2_TechCrunch Hackathon 2012=1_Farina=1_Macy's=1_Alamo Square=1_SoMa StrEat Food Park=1_Crabstand at Fisherman's Wharf=1_GameStop=1_Powell St. BART Station=1_Mehfil Indian Cuisine=1_Bar Agricole=1_Club 2080=1_Magnolia Gastropub & Brewery=1_Landmark Embarcadero Center Cinema=1_Concourse Exhibition Center=1_Eats=1_Chouquet's=1_Ferry Building=1_Thorough Bread and Pastry=1_The Phoenix Hotel=1_Nob Hill Grille=1_Parkside Tavern=1_Virgin America=1_Koi Palace (鯉魚門海鮮茶寮)=1_Supercuts: CHAIR 3!=1_The Brixton=1_Precita Park=1_Clift Hotel=1_Walgreens=1_Pasión=1_Festival Pavilion=1,Airport=37.61642405 -122.38627911_Gastropub=37.742693 -122.487123_Art Museum=37.78579631 -122.40089715_Event Space=37.7716212 -122.40461367
