time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Thu Sep 06 16:00:00 UTC 2012,3,16,960,122,22,Professional & Other Places=5_Shops & Services=4_Food=3_Outdoors & Recreation=6_Travel & Transport=4,Airport=2_Bridge=2_Office=2_Cosmetics Shop=1_Medical Center=1_Hotel=1_Light Rail=1_Spa / Massage=1,Berlin Tegel Airport (TXL)=2_Haus der Gesundheit=1_China-Imbiss=1_Atos IT Solutions and Services=1_Neptunbrunnen=1_Berlin Carré=1_Park Inn by Radisson Berlin Alexanderplatz=1_Glienicker Brücke=1_Alexanderplatz=1_Café Brandauer=1_Spree=1_@pixeltamer_net Office=1_Rotes Rathaus=1_Fernsehturm | Berlin TV Tower=1_Lotus Thai-Massage=1_Antiquariat Struck=1_Tram-H Lange Brücke=1_Marienkirche=1_Douglas=1_Sissi=1_Mühlendammbrücke=1,Bridge=52.51490607 13.40663874_Airport=52.55437219 13.2902813_Office=52.53392321 13.26681757_Cosmetics Shop=52.5029197 13.33779574_Spa / Massage=52.53409 13.403687_Light Rail=52.392429 13.063581_Hotel=52.52276233 13.41277242_Medical Center=52.5222987 13.41898112
Thu Sep 06 16:30:00 UTC 2012,3,16,990,126,16,Shops & Services=1_Professional & Other Places=3_Medical Centers=1_Offices=1_Food=2_Colleges & Universities=2_Residences=1_Arts & Entertainment=2_Nightlife Spots=1_Clothing Stores=1_Travel & Transport=4,Hotel=2_Subway=1_Doctor's Office=1_Boutique=1_Concert Hall=1_Light Rail=1_Home (private)=1_Coworking Space=1,@Jo_Hannes_Beere's Beerchenhaus=1_Scheune=1_Arztpraxis Zrino Nakic=1_Kunstbibliothek=1_Hamy Cafe=1_Starbucks=1_Axel-Springer-Akademie=1_S7 Richtung Ahrensfelde=1_MÜSIAD Berlin e.V.=1_Sammlung Scharf-Gerstenberg=1_Tempodrom=1_Humboldt Universität zu Berlin=1_Acne Jeans=1_Hotel Concorde Berlin=1_NH Berlin Alexanderplatz=1_S+U-Bhf Gesundbrunnen=1,Home (private)=52.49131537 13.61683357_Light Rail=52.421714 13.180018_Subway=52.54871782 13.38917166_Hotel=52.52316496 13.43730594_Boutique=52.524998 13.406821_Coworking Space=52.50394671 13.34260211_Doctor's Office=52.512683 13.393777_Concert Hall=52.50162637 13.38122964
Thu Sep 06 17:00:00 UTC 2012,3,17,1020,104,21,Food & Drink Shops=3_Professional & Other Places=5_Shops & Services=8_Government Buildings=2_Residences=2_Travel & Transport=3,Grocery Store=3_Home (private)=2_Candy Store=2_Train Station=2_City Hall=2,"Kaufland=2_Prinzessinnengarten=1_Media Markt=1_Agentur für Arbeit Pankow=1_S+U Friedrichstraße=1_Sage Restaurant & Beach=1_American Fitness=1_Fassbender & Rausch=1_Bezirksamt Friedrichshain-Kreuzberg=1_Sternwarte=1_Berlin, Germany=1_Fiducia It Ag Berlin=1_Rathaus Wilmersdorf=1_Kaiser's=1_Bahnhof Zoo=1_S+U Warschauer Straße=1_Blutsgeschwister Flagshipstore=1_Deutscher Bundestag Liegenschaft Luisenstrasse=1_Herr Nilsson GODIS=1_Kreuzberger Kinderstiftung=1",City Hall=52.49362509 13.38542461_Train Station=52.52038936 13.38730752_Home (private)=52.49457765 13.40150872_Grocery Store=52.54818434 13.39017928_Candy Store=52.51221675 13.39145301
Thu Sep 06 17:30:00 UTC 2012,3,17,1050,108,9,Professional & Other Places=1_Shops & Services=2_Museums=1_Food=1_Colleges & Universities=1_Arts & Entertainment=3_Travel & Transport=1,Concert Hall=1_Science Museum=1_Miscellaneous Shop=1_Museum=1_Middle Eastern Restaurant=1_Office=1_Gym / Fitness Center=1_University=1,AMY&PINK Deutschland=1_Freie Universität Berlin=1_Museum Blindenwerkstatt Otto Weidt=1_Berlin Tegel Airport (TXL)=1_Computerspielemuseum=1_Die Weisse Rose=1_Koka36=1_Gül=1_Fitness First Lifestyle Club=1,University=52.45257742 13.28920888_Gym / Fitness Center=52.52103892 13.40840578_Office=52.547821 13.352239_Middle Eastern Restaurant=52.507054 13.309412_Museum=52.52429796 13.40221349_Miscellaneous Shop=52.501217 13.419533_Science Museum=52.51724681 13.44176458_Concert Hall=52.48772423 13.34625128
Thu Sep 06 18:00:00 UTC 2012,3,18,1080,120,15,Professional & Other Places=3_Shops & Services=1_Medical Centers=1_Food=5_Museums=1_Airports=1_Arts & Entertainment=2_Travel & Transport=3,Italian Restaurant=2_Office=2_Museum=1_Ice Cream Shop=1_Light Rail=1_Steakhouse=1_History Museum=1_Doctor's Office=1,Piazza Rossa=2_Hokey Pokey=1_Tram-H Bersarinplatz=1_Käthe Wohlfahrt=1_Terminal B=1_Berlin Tegel Airport (TXL)=1_Museum Blindenwerkstatt Otto Weidt=1_Historiale Berlin Museum=1_The Bird=1_Café Rix=1_Dr. Wagner - Facharzt für Orthopädie=1_Gauklerfest=1_GEMA=1_noisy Musicworld=1,Office=52.502223 13.34506_Italian Restaurant=52.519061 13.409008_History Museum=52.51703137 13.38625817_Museum=52.52429796 13.40221349_Light Rail=52.51931545 13.45247984_Steakhouse=52.54658945 13.40561929_Ice Cream Shop=52.546865 13.417305_Doctor's Office=52.44714114 13.57822243
Thu Sep 06 18:30:00 UTC 2012,3,18,1110,126,20,Professional & Other Places=4_Shops & Services=4_Food=2_Residences=4_Outdoors & Recreation=2_Travel & Transport=5,Home (private)=4_Department Store=2_Park=2,BARMER GEK Alexanderplatz=2_Carsten's Cave=1_Michelberger Hotel=1_Gate 10=1_Gravis Store Kulturbrauerei=1_Berlin Tegel Airport (TXL)=1_Mauerpark=1_Bus TXL Richtung Alexanderplatz=1_The Bird=1_Stan's Home=1_Grünes Kiezbüro Schöneberg=1_Tram-H Friedrich-Ludwig-Jahn-Sportpark=1_Reichstag=1_Mon Plaisir=1_Galeria Kaufhof=1_Falkplatz=1_Pan Degli Angeli Trattoria=1_Galeries Lafayette=1_Bezirksamt Pankow=1,Park=52.54272 13.403342_Department Store=52.51441885 13.38971615_Home (private)=52.52540988 13.41672966
Thu Sep 06 19:00:00 UTC 2012,3,19,1140,124,13,Shops & Services=1_Professional & Other Places=3_College Academic Buildings=1_Government Buildings=1_Food=2_Residences=1_Colleges & Universities=1_Outdoors & Recreation=1_Travel & Transport=3,Italian Restaurant=2_Office=2_Bus Station=1_Salon / Barbershop=1_Home (private)=1_College Technology Building=1_Hotel=1_Park=1,"Treptower Park=1_TU Berlin / Gorbatschow-Haus=1_Vapiano=1_Batcave=1_Rathaus Schöneberg=1_Essanelle Ihr Friseur=1_Berlin Tegel Airport (TXL)=1_Berlin City Tour - Stop ""East Side Gallery (O2-World)""=1_I Due Forni=1_Mobicart=1_Hotel Meliá Berlin=1_GEMA=1_noisy Musicworld=1",Park=52.4887387 13.46915245_Bus Station=52.50424525 13.44227672_Office=52.502223 13.34506_Italian Restaurant=52.51024652 13.37631583_Salon / Barbershop=52.50914123 13.37365508_College Technology Building=52.51765736 13.32419967_Home (private)=52.50653839 13.39193683_Hotel=52.5214215 13.38814847
Thu Sep 06 19:30:00 UTC 2012,3,19,1170,101,8,Professional & Other Places=1_Food=4_Residences=1_Nightlife Spots=2,Turkish Restaurant=2_Bar=2_Home (private)=1_Mexican Restaurant=1_Office=1_German Restaurant=1,Hasir Restaurant=2_Maria Bonita=1_zuhause=1_Tristeza=1_Geist im Glas=1_noisy Musicworld=1_Jolesch=1,German Restaurant=52.5005299 13.4338728_Office=52.5115949 13.4536171_Turkish Restaurant=52.497612 13.354388_Home (private)=52.53382286 13.34347714_Bar=52.4864788 13.4306119_Mexican Restaurant=52.54011011 13.41812611
Thu Sep 06 20:00:00 UTC 2012,3,20,1200,119,14,Professional & Other Places=1_Shops & Services=6_Food=1_Gyms or Fitness Centers=3_Residences=1_Outdoors & Recreation=1_Performing Arts Venues=1_Arts & Entertainment=1_Nightlife Spots=2_Travel & Transport=1,Gym=2_Bar=2_Theater=1_Gym Pool=1_Home (private)=1_Clothing Store=1_Bookstore=1_Subway=1,McFit Adlershof=2_U-Bhf Naturkundemuseum=1_Blue Man Group=1_Warschauer Brücke=1_Brut=1_Gestalten Space=1_marienBurger=1_Geschäftsstelle der Piratenpartei=1_Chillicious Home=1_Primark=1_Video World=1_Schwimmhalle am Brauhausberg=1_Pech & Schwefel=1,Gym=52.43073995 13.54957581_Subway=52.53076483 13.38261366_Home (private)=52.50653839 13.39193683_Theater=52.50724391 13.37305817_Bar=52.51919794 13.46666336_Gym Pool=52.38926619 13.06387184_Clothing Store=52.46486607 13.32809131_Bookstore=52.5260176 13.40097797
Thu Sep 06 20:30:00 UTC 2012,3,20,1230,141,18,Shops & Services=2_Food=4_Gyms or Fitness Centers=1_Outdoors & Recreation=1_Arts & Entertainment=2_Nightlife Spots=7,Bar=4_General Entertainment=2,Geist im Glas=2_Kapitel 21=2_Sage Restaurant & Beach=1_Resonanz=1_Pratergarten Restaurant & Biergarten=1_Louis Vuitton Store=1_Havanna=1_Spindler & Klatt=1_Info-Café Berlin-Paris=1_tmkilla.com HQ=1_Sony Center=1_Postbahnhof=1_silvertower=1_I Due Forni=1_Powwow=1_Holmes Place Health Club Ostkreuz=1,Bar=52.49002779 13.4248127_General Entertainment=52.50869894 13.43626857
Thu Sep 06 21:00:00 UTC 2012,3,21,1260,154,17,Professional & Other Places=2_Museums=2_Food=3_Airports=2_Arts & Entertainment=3_Travel & Transport=7,Airport=2_Airport Terminal=2_Art Museum=2_Subway=1_Thai Restaurant=1_Light Rail=1_Hotel=1_Theater=1,Alte Nationalgalerie=2_Berlin Tegel Airport (TXL)=2_Shell Station=1_Terminal A=1_Berliner Ensemble=1_Berlin Story Verlag=1_Thanh Long=1_Terminal D=1_Pub a la Pub=1_Adagio City Aparthotel=1_S-Bhf Landsberger Allee=1_Goodtime=1_Toros Pizza=1_c-base=1_U-Bhf Möckernbrücke=1,Airport=52.55437219 13.2902813_Theater=52.522127 13.386383_Light Rail=52.52948557 13.45460415_Subway=52.4990848 13.38280495_Art Museum=52.52058195 13.39864254_Hotel=52.499045 13.321266_Thai Restaurant=52.429701 13.259639_Airport Terminal=52.38793721 13.51625204
Thu Sep 06 21:30:00 UTC 2012,3,21,1290,122,13,Food=6_Outdoors & Recreation=1_Arts & Entertainment=2_Movie Theaters=1_Nightlife Spots=1_Travel & Transport=3,Train Station=2_Asian Restaurant=1_American Restaurant=1_Subway=1_Indie Movie Theater=1_Pizza Place=1_Restaurant=1_Cocktail Bar=1,Central=1_Pizza Pane=1_Byblos Felafel=1_Voland Russian Restaurant=1_Admiralbrücke=1_The Sixties Diner=1_Cuno=1_S+U-Bhf Jannowitzbrücke=1_Berlin Hauptbahnhof=1_Berlin Ostbahnhof=1_noa lounge=1_Retramp Gallery=1_Giorgio Ristorante=1,Cocktail Bar=52.512871 13.457592_Restaurant=52.54975013 13.41808162_Asian Restaurant=52.5004994 13.44315483_Subway=52.5144972 13.41855526_American Restaurant=52.523796 13.39956_Train Station=52.52515148 13.36928844_Pizza Place=52.53718029 13.408301_Indie Movie Theater=52.52443344 13.40198994
Thu Sep 06 22:00:00 UTC 2012,3,22,1320,115,10,Hotels=1_Food=2_Residences=2_Outdoors & Recreation=1_Arts & Entertainment=1_Nightlife Spots=1_Travel & Transport=3,Home (private)=2_Bar=1_Steakhouse=1_American Restaurant=1_Music Venue=1_Light Rail=1_Motel=1_Bus Station=1,Festsaal Kreuzberg=1_DanHo's Home=1_S+U Rathaus Spandau=1_In meinem geliebten Bettchen <3=1_The Bird=1_Gedenkstätte für den erfrorenen Raucher in Prenzlauer Berg=1_Soylent=1_S Grünbergallee=1_Motel One=1_Hard Rock Cafe Berlin=1,Bus Station=52.53499965 13.19992639_Motel=52.525646 13.365973_Light Rail=52.39917204 13.54107857_Music Venue=52.49937309 13.42048645_American Restaurant=52.5032811 13.329215_Bar=52.509897 13.458049_Home (private)=52.53752635 13.59339971_Steakhouse=52.54658945 13.40561929
Thu Sep 06 22:30:00 UTC 2012,3,22,1350,99,7,Food=2_Residences=2_Nightlife Spots=2_Travel & Transport=1,Residential Building (Apartment / Condo)=1_Nightclub=1_Pub=1_Home (private)=1_Light Rail=1_Italian Restaurant=1_German Restaurant=1,Pratergarten Restaurant & Biergarten=1_Voll keine Ahnung Home Office=1_S-Bhf Berlin Schönefeld Flughafen=1_Bi Nuu=1_CasaJeri=1_Masaniello=1_Meuterei=1,German Restaurant=52.5400881 13.40985929_Italian Restaurant=52.487729 13.41929555_Light Rail=52.39144677 13.5129261_Home (private)=52.54765969 13.41222937_Pub=52.49617 13.428659_Nightclub=52.50075766 13.44152626_Residential Building (Apartment / Condo)=52.403607 13.540553
Thu Sep 06 23:00:00 UTC 2012,3,23,1380,87,3,Arts & Entertainment=1_Nightlife Spots=1_Travel & Transport=1,Lounge=1_Performing Arts Venue=1_Airport=1,FluxBau=1_Berlin Tegel Airport (TXL)=1_Mario's Pool Lounge=1,Airport=52.55437219 13.2902813_Performing Arts Venue=52.50309876 13.44142789_Lounge=52.55348403 13.40622733
Thu Sep 06 23:30:00 UTC 2012,3,23,1410,114,7,Professional & Other Places=1_Hotels=1_Arts & Entertainment=1_Nightlife Spots=4_Travel & Transport=1,Nightclub=2_Bar=2_Government Building=1_Hostel=1_Performing Arts Venue=1,Ä=1_Sage Club=1_Sunshinehouse Berlin=1_FluxBau=1_Rathaus Berlin-Neukölln=1_Bassy Club=1_Luzia=1,Performing Arts Venue=52.50309876 13.44142789_Hostel=52.47930801 13.33998592_Bar=52.4850988 13.4374201_Government Building=52.48120159 13.43537923_Nightclub=52.51115318 13.416976
Fri Sep 07 00:00:00 UTC 2012,4,0,0,132,5,Food=2_Outdoors & Recreation=1_Nightlife Spots=1_Travel & Transport=1,Nightclub=1_Plaza=1_Steakhouse=1_Subway=1_German Restaurant=1,Magnet=1_Platz der Stadt Hof=1_U Kottbusser Tor=1_Block House=1_Schneeweiß=1,German Restaurant=52.50854222 13.45829487_Subway=52.49905959 13.4183836_Steakhouse=52.51507176 13.3814764_Plaza=52.47883955 13.43840038_Nightclub=52.500859 13.444599
Fri Sep 07 00:30:00 UTC 2012,4,0,30,103,2,Food=1_Colleges & Universities=1,Pizza Place=1_General College & University=1,Pizza Espresso=1_Segelschule Weber=1,General College & University=52.50787042 13.31780023_Pizza Place=52.50082682 13.44203704
Fri Sep 07 01:00:00 UTC 2012,4,1,60,39,2,Food=1_Residences=1,Home (private)=1_Snack Place=1,Berliner Hause=1_..24=1,Snack Place=52.51447109 13.41898441_Home (private)=52.54934653 13.39756748
Fri Sep 07 01:30:00 UTC 2012,4,1,90,36,3,Professional & Other Places=2_Government Buildings=1_Travel & Transport=1,Hotel=1_Military Base=1_City Hall=1,Merles Küche=1_Rathaus Charlottenburg=1_The Ritz-Carlton=1,City Hall=52.51723936 13.30821991_Military Base=52.51340158 13.41960149_Hotel=52.5100996 13.37549508
Fri Sep 07 02:00:00 UTC 2012,4,2,120,37,1,Travel & Transport=1,Light Rail=1,H Tram U Eberswalder Straße=1,Light Rail=52.54041027 13.41162443
Fri Sep 07 02:30:00 UTC 2012,4,2,150,38,1,Travel & Transport=1,Hotel=1,The Ritz-Carlton=1,Hotel=52.5100996 13.37549508
Fri Sep 07 03:00:00 UTC 2012,4,3,180,30,0,"","","",""
Fri Sep 07 03:30:00 UTC 2012,4,3,210,41,1,Residences=1,Home (private)=1,The Sandeman & Burke Household=1,Home (private)=52.52203024 13.44603839
Fri Sep 07 04:00:00 UTC 2012,4,4,240,42,0,"","","",""
Fri Sep 07 04:30:00 UTC 2012,4,4,270,28,0,"","","",""
Fri Sep 07 05:00:00 UTC 2012,4,5,300,27,0,"","","",""
Fri Sep 07 05:30:00 UTC 2012,4,5,330,27,0,"","","",""
Fri Sep 07 06:00:00 UTC 2012,4,6,360,33,0,"","","",""
Fri Sep 07 06:30:00 UTC 2012,4,6,390,34,7,Professional & Other Places=1_Hotels=1_Food=1_Museums=1_Bus Stations=1_Arts & Entertainment=1_Nightlife Spots=1_Travel & Transport=2,Bus Line=1_Art Museum=1_Motel=1_Gay Bar=1_Building=1_Breakfast Spot=1,Neue Nationalgalerie=1_Prinzknecht=1_Boschen & Oetting=1_Deutsche Telekom AG=1_Bucher Chaussee/Achillesstrasse=1_Motel One=1_Café des Artistes=1,Breakfast Spot=52.499239 13.342088_Building=52.57553302 13.29716605_Gay Bar=52.499175 13.342921_Motel=52.50231713 13.34778298_Art Museum=52.50696845 13.36757183_Bus Line=52.62113928 13.48613232
Fri Sep 07 07:00:00 UTC 2012,4,7,420,34,6,Professional & Other Places=2_Travel & Transport=3,Hotel=1_Light Rail=1_Train Station=1_Office=1_Event Space=1,Novotel Suite Berlin=1_S-Bhf Hohenschönhausen - S75=1_Falkensee=1_@pixeltamer_net Office=1_Berlin Hauptbahnhof=1_PinkCupcake=1,Event Space=52.51763598 13.45673767_Office=52.50105106 13.3088835_Train Station=52.52515148 13.36928844_Light Rail=52.5662298 13.512218_Hotel=52.5045999 13.38327479
Fri Sep 07 07:30:00 UTC 2012,4,7,450,37,5,Shops & Services=1_Travel & Transport=5,Bank=1_Hotel=1_Subway=1_Light Rail=1_Train Station=1_Bus Station=1,Sickinger Hof=1_ZOB am Funkturm=1_Postbank Finanzcenter=1_S+U-Bhf Wuhletal=1_S-Bhf. Raoul-Wallenberg-Str. | S7=1,Bus Station=52.50713398 13.28013594_Train Station=52.55033208 13.54700587_Light Rail=52.51255147 13.57519627_Subway=52.51255147 13.57519627_Hotel=52.53289359 13.3280185_Bank=52.54150302 13.54270883
Fri Sep 07 08:00:00 UTC 2012,4,8,480,63,5,Food & Drink Shops=1_Shops & Services=1_Professional & Other Places=1_Offices=1_Travel & Transport=3,Train Station=2_Grocery Store=1_Cafeteria=1_Airport=1,S+U Friedrichstraße=1_Journalisten-Club=1_Berlin-Schönefeld Airport (SXF)=1_Aldi=1_Berlin Ostbahnhof=1,Airport=52.38369395 13.51678848_Cafeteria=52.50743752 13.39808921_Train Station=52.51039671 13.4347558_Grocery Store=52.39153843 13.29159021
Fri Sep 07 08:30:00 UTC 2012,4,8,510,72,3,Professional & Other Places=2_Food=1,Office=2_Café=1,St. Oberholz=1_Microsoft Regional Office Berlin=1_notebooksbilliger.de AG Office Berlin=1,Café=52.52959967 13.40160925_Office=52.50420606 13.33778858
Fri Sep 07 09:00:00 UTC 2012,4,9,540,102,14,Professional & Other Places=4_Shops & Services=1_College Academic Buildings=1_Food=1_Colleges & Universities=1_Airports=1_Outdoors & Recreation=3_Athletics & Sports=1_Travel & Transport=4,Office=2_Baseball Field=1_Miscellaneous Shop=1_Plane=1_College Communications Building=1_School=1_Medical Center=1_Subway=1,"Spielplatz Dreiländereck=1_Ergotherapie Turmstraße, Barbara Sieberg & Dörthe Birkemeyer=1_Johann Rose=1_Lietzensee=1_U-Bhf Dahlem-Dorf=1_Sexy Secret Berlin=1_Berlin Tegel Airport (TXL)=1_Josetti Höfe=1_American Little League Berlin - Field B=1_Kita Pfiffikus=1_Berlin Ostbahnhof=1_KL1822 AMS=1_Quadriga Hochschule Berlin=1_TBO interactive | Digital Strategy Agency=1",Office=52.51253841 13.41885567_Subway=52.457781 13.290203_Baseball Field=52.41393469 13.25077124_School=52.52763644 13.40745838_College Communications Building=52.51535609 13.39719281_Plane=52.55333498 13.29115033_Miscellaneous Shop=52.58991377 13.28635676_Medical Center=52.52729806 13.33289741
Fri Sep 07 09:30:00 UTC 2012,4,9,570,133,14,Shops & Services=3_Professional & Other Places=7_Medical Centers=1_Offices=2_Outdoors & Recreation=1_Arts & Entertainment=2_Travel & Transport=2,Office=3_Museum=2_Tech Startup=2,Kunstgewerbemuseum=2_Jessnerstraße=1_Zahnarztpraxis Mätzig-Vehlewald=1_RallyPad Berlin=1_Orange Spätkauf=1_Berlin Tegel Airport (TXL)=1_Crowdpark=1_Siemens AG=1_Zollamt Schöneberg=1_ThinkHeads=1_Amerikanische Botschaft Berlin=1_magellan netzwerke GmbH=1_Karstadt=1,Office=52.50324604 13.33293915_Museum=52.50977945 13.36840223_Tech Startup=52.50552451 13.39448876
Fri Sep 07 10:00:00 UTC 2012,4,10,600,68,7,Food & Drink Shops=1_Shops & Services=1_Professional & Other Places=1_Colleges & Universities=2_Outdoors & Recreation=1_Travel & Transport=3,College Lab=1_Other Great Outdoors=1_Hotel=1_Grocery Store=1_Train Station=1_College Library=1_Office=1_Airport=1,Soho House=1_Spree-Ufer Jogging Strecke=1_Berlin Hauptbahnhof=1_GFZ German Research Centre for Geosciences=1_Berlin-Schönefeld Airport (SXF)=1_ITDZ=1_REWE=1,Airport=52.38369395 13.51678848_Office=52.48642891 13.31689743_College Library=52.37993193 13.06562309_Train Station=52.52515148 13.36928844_Grocery Store=52.52037935 13.32003555_Hotel=52.527299 13.41566116_Other Great Outdoors=52.52048718 13.31860074_College Lab=52.37993193 13.06562309
Fri Sep 07 10:30:00 UTC 2012,4,10,630,115,8,Food & Drink Shops=1_Shops & Services=1_Professional & Other Places=3_Government Buildings=1_Offices=1_Outdoors & Recreation=1_Arts & Entertainment=2_Travel & Transport=1,Plaza=1_Grocery Store=1_Courthouse=1_Train Station=1_Music Venue=1_Tech Startup=1_Office=1_Arcade=1,Radio ENERGY=1_Alcatel lucent berlin=1_Oberverwaltungsgericht OVG Berlin-Brandenburg=1_Hattrick=1_Alexanderplatz=1_Kaiser's=1_Berlin Ostbahnhof=1_berida.com HQ (P40)=1,Arcade=52.48661806 13.42885568_Office=52.455378 13.395011_Tech Startup=52.51891068 13.43743801_Music Venue=52.51118123 13.32394384_Train Station=52.51039671 13.4347558_Courthouse=52.507214 13.330333_Grocery Store=52.52606533 13.42276096_Plaza=52.52180924 13.4126544
Fri Sep 07 11:00:00 UTC 2012,4,11,660,105,15,Food & Drink Shops=1_Shops & Services=2_Professional & Other Places=4_Medical Centers=2_Hotels=1_Food=2_Colleges & Universities=2_Airports=1_Nightlife Spots=1_Travel & Transport=3,University=2_Doctor's Office=2_Office=2_Motel=1_Bar=1_Farmers Market=1_Airport Terminal=1_Tea Room=1,Institut für Informatik=2_Ärztehaus Münzstraße=2_Roadrunner's Paradise=1_Terminal A=1_Wochenmarkt am Maybachufer=1_Berlin Tegel Airport (TXL)=1_BUCHBOX! Kiezbuchhandlung=1_WZB - Wissenschaftszentrum Berlin für Sozialforschung=1_Tee & Tee Lichtenrade=1_Haus der Bundespressekonferenz=1_Motel One=1_Office @ DXM=1_Café Einstein=1,Tea Room=52.38665235 13.40419679_University=52.3934664 13.12980378_Office=52.55508035 13.42223273_Bar=52.52982438 13.41241837_Motel=52.51114608 13.400881_Farmers Market=52.49524506 13.42256784_Airport Terminal=52.38889576 13.51834074_Doctor's Office=52.52400626 13.40856735
Fri Sep 07 11:30:00 UTC 2012,4,11,690,155,21,Professional & Other Places=7_Museums=2_Food=3_Colleges & Universities=2_Arts & Entertainment=4_Travel & Transport=2,Office=3_Art Museum=2_Historic Site=2_Government Building=2_Café=2,Berlinische Galerie=2_Park Inn by Radisson Berlin Alexanderplatz=1_Wasch Cafe=1_Plus Minus Null=1_SRH=1_Standesamt Charlottenburg-Wilmersdorf=1_Bibliothek des Fachbereichs Rechtswissenschaft I FU Berlin=1_Sonnenallee=1_Ernst-Litfaß-Schule=1_Metamorph Office=1_Charlottenburger Tor=1_Plista=1_Lucella Mannino - Frisette=1_Berlin-Schönefeld Airport (SXF)=1_Google Germany GmbH=1_Schloss Bellevue=1_The Circus Café=1_Café Kranzler=1_Siegessäule=1_Kasino Jakob-Kaiser-Haus=1,Café=52.530082 13.401675_Office=52.51738631 13.38977849_Historic Site=52.51451026 13.35012674_Art Museum=52.50342446 13.398306_Government Building=52.51839406 13.37714903
Fri Sep 07 12:00:00 UTC 2012,4,12,720,83,9,Shops & Services=2_Professional & Other Places=3_Offices=1_Food=1_Arts & Entertainment=1_Travel & Transport=2,Electronics Store=2_Tech Startup=1_Historic Site=1_Hotel=1_Post Office=1_Rest Area=1_Mediterranean Restaurant=1_Office=1,Post I Postbank=1_SysEleven GmbH - Hosting für Fortgeschrittene=1_Hotel Mani=1_Knofi=1_Checkpoint Charlie=1_GRAVIS Store=1_Autobahnraststätte Seeberg-Ost=1_Saturn=1_nugg.ad Office=1,Office=52.50416688 13.44917536_Mediterranean Restaurant=52.4895718 13.3905794_Rest Area=52.54286372 13.69302034_Electronics Store=52.5038534 13.33819628_Tech Startup=52.49405622 13.42904806_Historic Site=52.50744516 13.39038402_Hotel=52.52941511 13.39969366_Post Office=52.51988668 13.41145277
Fri Sep 07 12:30:00 UTC 2012,4,12,750,120,20,Shops & Services=4_Professional & Other Places=4_Government Buildings=2_Food=7_Outdoors & Recreation=2_Travel & Transport=5,Scenic Lookout=2_Train Station=2_Mall=2_Motel=1_Beer Garden=1_Grocery Store=1_Ramen /  Noodle House=1_Coworking Space=1,"Fernsehturm | Berlin TV Tower=2_S+U Alexanderplatz=1_YamYam=1_Morgenland=1_Groupon=1_Angry Chicken=1_Berlin Hauptbahnhof=1_Spandau Arcaden=1_Colours=1_real,-=1_Aapka - Restaurant & Cocktailbar=1_Bahnhof Berlin Südkreuz=1_betahaus=1_Motel One=1_Abgeordnetenhaus von Berlin=1_H Tram S+U Alexanderplatz/ Dircksenstr. | M2 M4 M5 M6=1_Café Übersee=1_Biergarten in der Freiheit Fünfzehn=1_Wilmersdorfer Arcaden=1",Motel=52.525646 13.365973_Train Station=52.52160034 13.41095924_Ramen /  Noodle House=52.52763188 13.40808392_Grocery Store=52.53401478 13.19673922_Beer Garden=52.44797921 13.57677192_Coworking Space=52.50261675 13.41228766_Mall=52.53359734 13.1978631_Scenic Lookout=52.52101934 13.40976834
Fri Sep 07 13:00:00 UTC 2012,4,13,780,95,12,Food & Drink Shops=1_Professional & Other Places=1_Shops & Services=4_College Academic Buildings=1_Government Buildings=1_Food=3_Residences=1_Colleges & Universities=1_Travel & Transport=2,Hardware Store=2_Home (private)=1_Light Rail=1_College Technology Building=1_Train Station=1_Gourmet Shop=1_Department Store=1_Capitol Building=1,Reichstagskuppel=1_H Tram Arendsweg | M6 16=1_12 Apostel=1_Endlos=1_Kaufhaus des Westens (KaDeWe)=1_Berlin Hauptbahnhof=1_Schlüsseldienst Nemitz=1_Manufactum brot&butter=1_The Sandeman & Burke Household=1_Globus Baumarkt=1_Telefunken-Hochhaus=1_Am Kraftwerk=1,Capitol Building=52.51863649 13.37604761_Department Store=52.50181577 13.34122181_Train Station=52.52515148 13.36928844_College Technology Building=52.51295089 13.32000822_Light Rail=52.53460238 13.50479364_Home (private)=52.52203024 13.44603839_Gourmet Shop=52.51090602 13.32299352_Hardware Store=52.53329712 13.50902081
Fri Sep 07 13:30:00 UTC 2012,4,13,810,112,16,Professional & Other Places=2_Shops & Services=2_Food=9_Residences=1_Train Stations=1_Travel & Transport=2,Asian Restaurant=3_Bakery=2,Thang Long=2_Kamps=2_St. Oberholz=1_4010 Telekom Shop=1_Starbucks=1_Glam Media GmbH=1_Gleis 13/14=1_Mercedes-Benz Niederlassung Berlin (Salzufer)=1_Flughafen Tempelhof=1_Meli Cafe & Foodstore=1_Sardi Feinkost=1_The Finsel Residence=1_Hotel Artim=1_Pan-M Panini=1,Bakery=52.51208425 13.38965178_Asian Restaurant=52.50813673 13.39028082
