time,day,hour,minute,count,fsq_count,CategorieParents,Categories,Venues,Coord
Thu Sep 06 20:30:00 UTC 2012,3,20,1230,41,5,Food=2_Travel & Transport=3,Train Station=1_Brewery=1_Bus Station=1_Hotel=1_Pizza Place=1,H Olympiazentrum=1_Grano=1_München Hauptbahnhof=1_NH Hotel München am Ring=1_Zum Augustiner=1,Pizza Place=48.13492857 11.57378446_Hotel=48.1116988 11.61796435_Bus Station=48.17923619 11.55581206_Brewery=48.13862361 11.5688041_Train Station=48.14054699 11.55577183
Thu Sep 06 21:00:00 UTC 2012,3,21,1260,46,4,Food=2_Gyms or Fitness Centers=3_Travel & Transport=1_Shops & Services=3,Gym=1_Gym Pool=1_Café=1_Yoga Studio=1_Hotel=1_Thai Restaurant=1,Fitness First Platinum Swim Club=1_Yum2Take=1_Mercure Hotel München City Center=1_Königin 43=1,Thai Restaurant=48.16120856 11.56783912_Hotel=48.1380871 11.56036574_Yoga Studio=48.14447894 11.49009091_Café=48.15017135 11.58452511_Gym Pool=48.14447894 11.49009091_Gym=48.14447894 11.49009091
Thu Sep 06 21:30:00 UTC 2012,3,21,1290,38,5,Arts & Entertainment=1_Food=2_Travel & Transport=2,Train Station=2_Italian Restaurant=1_Concert Hall=1_German Restaurant=1,Bahnhof Pasing (S)=1_S+U Ostbahnhof=1_Kleine Olympiahalle=1_Il Mulino=1_Lehner's Wirtshaus=1,German Restaurant=48.110978 11.710723_Concert Hall=48.1747862 11.55256391_Train Station=48.14956706 11.46097183_Italian Restaurant=48.1543264 11.56774524
Thu Sep 06 22:00:00 UTC 2012,3,22,1320,50,3,Arts & Entertainment=1_Food=1_Outdoors & Recreation=1_Movie Theaters=1,Multiplex=1_Tapas Restaurant=1_Other Great Outdoors=1,Oberföhring=1_Mathäser Filmpalast=1_Teatro Tapas=1,Other Great Outdoors=48.1711372 11.62514448_Tapas Restaurant=48.126457 11.595134_Multiplex=48.13943496 11.56383648
Thu Sep 06 22:30:00 UTC 2012,3,22,1350,80,4,Arts & Entertainment=1_Outdoors & Recreation=1_Stadiums=1_Residences=1_Travel & Transport=1,Soccer Stadium=1_Home (private)=1_Plaza=1_General Travel=1,Marienplatz=1_WG der unbändigen Lust=1_CNL 418 München - Amsterdam=1_Allianz Arena=1,General Travel=48.140823 11.557294_Plaza=48.13716656 11.57525432_Home (private)=48.13450808 11.5277322_Soccer Stadium=48.21878263 11.62466168
Thu Sep 06 23:00:00 UTC 2012,3,23,1380,66,3,Food=1_Outdoors & Recreation=1_Travel & Transport=1,Train Station=1_Neighborhood=1_Brewery=1,Neuhausen-Nymphenburg=1_Hacker-Pschorr Am Marienplatz=1_S+U Ostbahnhof=1,Brewery=48.13747374 11.57532805_Neighborhood=48.15566544 11.51830673_Train Station=48.12780165 11.60422325
Thu Sep 06 23:30:00 UTC 2012,3,23,1410,68,9,Arts & Entertainment=1_Nightlife Spots=1_Food=1_Outdoors & Recreation=2_Professional & Other Places=2_Government Buildings=1_Museums=1_Spiritual Centers=1_Shops & Services=2,Automotive Shop=2_Church=1_Sculpture Garden=1_Café=1_Plaza=1_Bar=1_Monument / Landmark=1_History Museum=1,Odeonsplatz=1_Luigi Tambosi am Hofgarten=1_Schall & Rauch=1_Aston Martin Munich=1_Theatinerkirche (Stiftskirche St. Kajetan)=1_Denkmal König Ludwig=1_Residenz München=1_Mercedes Benz Gallery=1_Feldherrnhalle=1,History Museum=48.14140147 11.5783192_Monument / Landmark=48.141791 11.577467_Bar=48.14988971 11.577373_Plaza=48.14240059 11.57770972_Automotive Shop=48.142888 11.578002_Café=48.14275936 11.5782215_Sculpture Garden=48.14293 11.577834_Church=48.14219005 11.57649994
Fri Sep 07 00:00:00 UTC 2012,4,0,0,54,4,Offices=1_Professional & Other Places=1_Residences=1_Travel & Transport=1,Tech Startup=1_Home (private)=1_Hotel=1,Fuchsbau Thalkirchen=1_home chris' home=1_Hotel Astor=1_QSO4YOU Community Board Büro=1,Hotel=48.136959 11.560968_Home (private)=48.16542584 11.61958137_Tech Startup=48.09917068 11.58864212
Fri Sep 07 00:30:00 UTC 2012,4,0,30,33,1,Hotels=1_Travel & Transport=1,Hostel=1,Haus International Munich=1,Hostel=48.16069411 11.55869917
Fri Sep 07 01:00:00 UTC 2012,4,1,60,12,0,"","","",""
Fri Sep 07 01:30:00 UTC 2012,4,1,90,19,1,Residences=1,Home (private)=1,Home Sweet Home=1,Home (private)=48.06372711 11.63022441
Fri Sep 07 02:00:00 UTC 2012,4,2,120,23,0,"","","",""
Fri Sep 07 02:30:00 UTC 2012,4,2,150,25,0,"","","",""
Fri Sep 07 03:00:00 UTC 2012,4,3,180,14,0,"","","",""
Fri Sep 07 03:30:00 UTC 2012,4,3,210,4,0,"","","",""
Fri Sep 07 04:00:00 UTC 2012,4,4,240,3,0,"","","",""
Fri Sep 07 04:30:00 UTC 2012,4,4,270,4,0,"","","",""
Fri Sep 07 05:00:00 UTC 2012,4,5,300,4,0,"","","",""
Fri Sep 07 05:30:00 UTC 2012,4,5,330,12,0,"","","",""
Fri Sep 07 06:00:00 UTC 2012,4,6,360,39,0,"","","",""
Fri Sep 07 06:30:00 UTC 2012,4,6,390,11,2,Gyms or Fitness Centers=1_Residences=1_Shops & Services=1,Gym=1_Home (private)=1,Fitness First Black Label Club=1_WG der unbändigen Lust=1,Home (private)=48.13450808 11.5277322_Gym=48.13763679 11.57127985
Fri Sep 07 07:00:00 UTC 2012,4,7,420,11,3,Professional & Other Places=1_Travel & Transport=2,Office=1_Train Station=1_Hotel=1,Yahoo! Deutschland GmbH=1_B&B Hotel=1_München Hauptbahnhof=1,Hotel=48.14766 11.68322_Train Station=48.14054699 11.55577183_Office=48.13390262 11.54495716
Fri Sep 07 07:30:00 UTC 2012,4,7,450,39,4,Food=1_Professional & Other Places=1_Hotels=1_Travel & Transport=2,Office=1_Train Station=1_Coffee Shop=1_Hostel=1,Haus International Munich=1_San Francisco Coffee Company=1_Fraunhofer-Gesellschaft=1_München Hauptbahnhof=1,Hostel=48.16069411 11.55869917_Coffee Shop=48.13366588 11.54421981_Train Station=48.14054699 11.55577183_Office=48.13210895 11.52958667
Fri Sep 07 08:00:00 UTC 2012,4,8,480,25,1,Food=1,Café=1,Illy Cafe Bar=1,Café=48.12778733 11.60508156
Fri Sep 07 08:30:00 UTC 2012,4,8,510,34,10,Arts & Entertainment=1_Professional & Other Places=6_Travel & Transport=3,Office=6_Bus Station=2,Innovation@ITZ=2_H Neuperlach Süd=1_d.velop International=1_Edelman Munich Office=1_IDG Germany Office=1_Literaturhaus=1_H Hohenzollernplatz=1_Maisberger GmbH=1_S Isartor=1,Bus Station=48.08957532 11.64482519_Office=48.18024756 11.59372702
Fri Sep 07 09:00:00 UTC 2012,4,9,540,40,9,Food=3_Outdoors & Recreation=1_Professional & Other Places=3_Food & Drink Shops=1_Shops & Services=1,Office=3_Coffee Shop=2,Munich City Tower=1_gutefrage.net GmbH=1_McDonald's=1_Karlsplatz (Stachus)=1_CSU Landesleitung=1_Starbucks=1_Weber Shandwick=1_Aldi=1_I O espresso Lounge=1,Coffee Shop=48.135682 11.600079_Office=48.14025924 11.53524494
Fri Sep 07 09:30:00 UTC 2012,4,9,570,40,11,Food=1_Medical Centers=1_Professional & Other Places=7_Residences=1_Food & Drink Shops=1_Shops & Services=2,Office=5_Home (private)=1_Café=1_Farmers Market=1_Hospital=1_Mobile Phone Shop=1_Parking=1,Home Shopping Europe GmbH=2_o2 Shop München Sendlinger Strasse=1_Loretta=1_IDG Germany Office=1_Alnatura Supermarkt=1_Web Media Publishing AG=1_Parkhaus Agrob=1_Brandsome=1_Home Sweet Home=1_Klinikum Rechts-der-Isar der TUM=1,Parking=48.20878434 11.65893099_Mobile Phone Shop=48.13516162 11.56951043_Hospital=48.13738986 11.59995572_Home (private)=48.06372711 11.63022441_Farmers Market=48.12852289 11.59793367_Café=48.13162549 11.56791195_Office=48.099489 11.533552
Fri Sep 07 10:00:00 UTC 2012,4,10,600,33,2,Professional & Other Places=1_Travel & Transport=1,Office=1_Train Station=1,Weber Shandwick=1_München Hauptbahnhof=1,Train Station=48.14054699 11.55577183_Office=48.14532527 11.55810006
Fri Sep 07 10:30:00 UTC 2012,4,10,630,74,4,Outdoors & Recreation=1_Professional & Other Places=1_Shops & Services=2,Office=1_Plaza=1_Electronics Store=1_Toy / Game Store=1,Marienplatz=1_Apple Store=1_Hotwire Public Relations=1_beate uhse=1,Toy / Game Store=48.13822661 11.57073762_Electronics Store=48.13687408 11.57454729_Plaza=48.13716656 11.57525432_Office=48.14314803 11.57496929
Fri Sep 07 11:00:00 UTC 2012,4,11,660,59,3,Professional & Other Places=1_Government Buildings=1_Travel & Transport=1_Shops & Services=1,Train Station=1_Electronics Store=1_Monument / Landmark=1,Isartor=1_München Hauptbahnhof=1_GRAVIS Store München=1,Monument / Landmark=48.13475141 11.5818228_Electronics Store=48.135608 11.580538_Train Station=48.14054699 11.55577183
Fri Sep 07 11:30:00 UTC 2012,4,11,690,36,5,Food=2_Professional & Other Places=1_Travel & Transport=2,Office=1_Train Station=1_Coffee Shop=1_Bus Station=1_Ice Cream Shop=1,H Universität=1_Starbucks=1_München Hauptbahnhof=1_I Love Leo Frozen Yoghurt=1_City Park am Goetheplatz=1,Ice Cream Shop=48.13629059 11.57505681_Bus Station=48.14912325 11.58008337_Coffee Shop=48.1351373 11.570063_Train Station=48.14054699 11.55577183_Office=48.12797772 11.557216
Fri Sep 07 12:00:00 UTC 2012,4,12,720,45,7,Performing Arts Venues=1_Arts & Entertainment=2_Food=2_Outdoors & Recreation=1_Professional & Other Places=1_Museums=1_Shops & Services=1,Design Studio=1_Plaza=1_Convention Center=1_Thai Restaurant=1_Opera House=1_History Museum=1_Pizza Place=1,Odeonsplatz=1_royalmedia GmbH & Co. KG=1_Hamai Thailändische Garküche=1_Residenz München=1_HVB Forum=1_Bayerische Staatsoper=1_Santo Anger=1,Pizza Place=48.13188 11.571025_History Museum=48.14140147 11.5783192_Opera House=48.1396008 11.57829915_Thai Restaurant=48.19172558 11.6460228_Convention Center=48.141113 11.574794_Plaza=48.14240059 11.57770972_Design Studio=48.124249 11.60186
Fri Sep 07 12:30:00 UTC 2012,4,12,750,51,5,Nightlife Spots=1_Food=1_Outdoors & Recreation=1_Professional & Other Places=1_Shops & Services=1,Salon / Barbershop=1_Wine Bar=1_Building=1_Other Great Outdoors=1_Turkish Restaurant=1,Lippert’s Friseure=1_Volksgarten=1_Bavaria=1_anatolia=1_Bayerischer Rundfunk=1,Turkish Restaurant=48.14995193 11.57380199_Other Great Outdoors=48.133971 11.564449_Building=48.18935214 11.62793662_Wine Bar=48.14754 11.56011612_Salon / Barbershop=48.14107678 11.56756282
Fri Sep 07 13:00:00 UTC 2012,4,13,780,51,6,Food=4,German Restaurant=2_Café=1_Fast Food Restaurant=1,Akademie Deutsche POP=1_McDonald's=1_Nordsee im PEP=1_San Francisco Coffee Company=1_Zur Schwalbe=1_Kleine Villa Flora=1,German Restaurant=48.131416 11.527976_Café=48.15854827 11.58504089_Fast Food Restaurant=48.14911206 11.56295494
Fri Sep 07 13:30:00 UTC 2012,4,13,810,42,5,Nightlife Spots=1_Food=3_Offices=1_Professional & Other Places=1_Travel & Transport=1,German Restaurant=2_Bar=1_Coffee Shop=1_Conference Room=1_Travel Lounge=1,Wirtshaus zur Brez'n=2_Starbucks Coffee=1_DB Lounge München=1_CANCOM=1,German Restaurant=48.16027113 11.58590031_Conference Room=48.13273567 11.53504888_Bar=48.16027113 11.58590031_Coffee Shop=48.13981474 11.56271587_Travel Lounge=48.14053267 11.55941963
Fri Sep 07 14:00:00 UTC 2012,4,14,840,37,2,Professional & Other Places=1_Shops & Services=1,Office=1_Drugstore / Pharmacy=1,agricola Apotheke=1_Telefónica Germany=1,Drugstore / Pharmacy=48.14067435 11.49470546_Office=48.17664637 11.53253317
Fri Sep 07 14:30:00 UTC 2012,4,14,870,46,4,Food=1_Outdoors & Recreation=1_Professional & Other Places=1_Beaches=1_Shops & Services=1,Office=1_Mall=1_Coffee Shop=1_Surf Spot=1,Constantin-Film GmbH=1_Eisbach Wave / Eisbachwelle=1_Batty Baristas Coffee Shop=1_Stachus Passagen=1,Surf Spot=48.14345363 11.58784032_Coffee Shop=48.149214 11.572046_Mall=48.13903801 11.5653755_Office=48.16105108 11.5871888
Fri Sep 07 15:00:00 UTC 2012,4,15,900,53,13,Food=6_Outdoors & Recreation=1_Professional & Other Places=1_Food & Drink Shops=1_Travel & Transport=3_Shops & Services=2,Ice Cream Shop=2_Coffee Shop=2_Light Rail=2_Café=1_Drugstore / Pharmacy=1_Grocery Store=1_Plaza=1_Hotel=1,Eiscafe Venezia=2_Tram Herzogstraße=1_Freihamer Wirtshaus=1_Turner House=1_San Francisco Coffee Company=1_Schumann's Tagesbar=1_Westside Hotel=1_Starbucks=1_Kurfürstenplatz=1_Müller Drogerie=1_REWE CITY=1_Tram Kurfürstenplatz=1,Ice Cream Shop=48.160223 11.57515_Hotel=48.20099832 11.45885173_Plaza=48.16013141 11.57496035_Coffee Shop=48.139272 11.577449_Café=48.13954422 11.57495087_Light Rail=48.163163 11.564302_Grocery Store=48.16355288 11.56408668_Drugstore / Pharmacy=48.16347167 11.564168
Fri Sep 07 15:30:00 UTC 2012,4,15,930,51,3,Outdoors & Recreation=1_Clothing Stores=1_Travel & Transport=1_Shops & Services=1,Train Station=1_Plaza=1_Boutique=1,Mango=1_München Hauptbahnhof=1_Kufsteinerplatz=1,Boutique=48.13816944 11.57165368_Plaza=48.15018981 11.60174489_Train Station=48.14054699 11.55577183
Fri Sep 07 16:00:00 UTC 2012,4,16,960,45,1,Nightlife Spots=1,Beer Garden=1,Biergarten Spektakel=1,Beer Garden=48.12317531 11.54034376
Fri Sep 07 16:30:00 UTC 2012,4,16,990,34,6,Food=1_Outdoors & Recreation=2_Travel & Transport=3,Hotel=2_Plaza=1_Train Station=1_Italian Restaurant=1_Other Great Outdoors=1,"Mercure Hotel München City Center=2_Marienplatz=1_Munich, Germany=1_S+U Ostbahnhof=1_Vapiano=1",Other Great Outdoors=48.15693851 11.60353428_Hotel=48.1380871 11.56036574_Plaza=48.13716656 11.57525432_Train Station=48.12780165 11.60422325_Italian Restaurant=48.14912325 11.4601779
Fri Sep 07 17:00:00 UTC 2012,4,17,1020,40,11,Nightlife Spots=1_Food=2_Arts & Entertainment=1_Outdoors & Recreation=3_Travel & Transport=1_Shops & Services=3_Athletics & Sports=2,Soccer Field=2_Food & Drink Shop=1_River=1_Gas Station / Garage=1_Coffee Shop=1_Hotel=1_Pub=1_Clothing Store=1,FT Gern=2_Starbucks Coffee=1_Nymphenburger Kanal=1_Paulaner Treff=1_Aral Tankstelle=1_Konen=1_Park Hotel Laim=1_Metro Pasing=1_Tierpark / Zoo Hellabrunn=1_Deutsche Eiche=1,Clothing Store=48.13616851 11.57282976_Soccer Field=48.16188991 11.53707683_Hotel=48.13498681 11.51187266_Food & Drink Shop=48.14003151 11.43326998_Gas Station / Garage=48.16349777 11.53759_River=48.15852828 11.51176214_Pub=48.17803984 11.56745957_Coffee Shop=48.1392 11.565549
Fri Sep 07 17:30:00 UTC 2012,4,17,1050,43,5,Nightlife Spots=1_Residences=1_Travel & Transport=2_Shops & Services=1,Sporting Goods Shop=1_Subway=1_Home (private)=1_Beer Garden=1_Hotel=1,Taxisgarten=1_U Neuperlach Zentrum=1_Park Hotel Laim=1_2 Infinite Loop=1_Sporthaus Schuster=1,Hotel=48.13498681 11.51187266_Beer Garden=48.163158 11.53249741_Home (private)=48.14160174 11.55699231_Subway=48.10106704 11.64668772_Sporting Goods Shop=48.13693 11.574156
Fri Sep 07 18:00:00 UTC 2012,4,18,1080,48,9,Food=1_Nightlife Spots=1_Outdoors & Recreation=2_Food & Drink Shops=1_Travel & Transport=4_Shops & Services=1,Train Station=3_Plaza=1_Pub=1_Subway=1_Garden=1_German Restaurant=1_Food Court=1,Marienplatz=1_Mupfl=1_S+U Ostbahnhof=1_Rubenbauer Gaststätten im Hbf=1_U Innsbrucker Ring=1_S Donnersbergerbrücke=1_Kennedy's Irish Bar & Restaurant=1_S+U Neuperlach Süd=1_Zamdorfer=1,Food Court=48.13989548 11.5602994_German Restaurant=48.139863 11.628429_Garden=48.22647266 11.4278403_Pub=48.13405196 11.56722316_Plaza=48.13716656 11.57525432_Train Station=48.12780165 11.60422325_Subway=48.12043942 11.61877155
Fri Sep 07 18:30:00 UTC 2012,4,18,1110,55,7,Food=2_Nightlife Spots=2_Outdoors & Recreation=1_Professional & Other Places=1_Shops & Services=1_Athletics & Sports=1,Library=1_Bar=1_Gay Bar=1_Hardware Store=1_Soccer Field=1_Restaurant=1_Sandwich Place=1,Wu Wei=1_Café Ludwig=1_Subway=1_Stadtbibliothek Giesing=1_Hornbach Freiham=1_Turn- u. Sportverein München- Solln e.V.=1_A&F Lounge=1,Sandwich Place=48.115548 11.58008_Restaurant=48.12207915 11.5438463_Soccer Field=48.07978428 11.49867159_Hardware Store=48.13327251 11.41119003_Gay Bar=48.155694 11.579027_Bar=48.17734513 11.57957738_Library=48.11584107 11.58055544
Fri Sep 07 19:00:00 UTC 2012,4,19,1140,21,4,Performing Arts Venues=1_Arts & Entertainment=1_Professional & Other Places=1_Travel & Transport=2,Office=1_Train Station=1_Bus Station=1_Theater=1,H Olympiazentrum=1_Oberanger Theater=1_pbb Services GmbH=1_München Hauptbahnhof=1,Theater=48.134189 11.569342_Bus Station=48.17923619 11.55581206_Train Station=48.14054699 11.55577183_Office=48.129664 11.530784
Fri Sep 07 19:30:00 UTC 2012,4,19,1170,50,2,Nightlife Spots=1_Hotels=1_Travel & Transport=1,Hostel=1_Beer Garden=1,HI Munich Park Hostel=1_Der Kiosk=1,Beer Garden=48.122018 11.56924_Hostel=48.09940685 11.543262
Fri Sep 07 20:00:00 UTC 2012,4,20,1200,69,4,Food=2_Residences=1_Travel & Transport=1,Italian Restaurant=1_Train Station=1_Home (private)=1_Thai Restaurant=1,Thai Wok=1_Osteria Cafe Pizzaria Tarullo's=1_München Hauptbahnhof=1_Home=1,Thai Restaurant=48.139832 11.562789_Home (private)=48.16092598 11.56494635_Train Station=48.14054699 11.55577183_Italian Restaurant=48.13494324 11.56748483
Fri Sep 07 20:30:00 UTC 2012,4,20,1230,74,7,Performing Arts Venues=1_Arts & Entertainment=1_Food=2_Nightlife Spots=2_Professional & Other Places=1_Travel & Transport=1,Bus Station=1_Bar=1_Theater=1_Voting Booth=1_Beer Garden=1_Middle Eastern Restaurant=1_German Restaurant=1,H Olympiazentrum=1_Zephyr Bar=1_Oberanger Theater=1_Befreiungshalle=1_Zum Dürnbräu=1_Augustiner Biergarten=1_Eclipse Grill & Bar=1,German Restaurant=48.13635028 11.57998855_Middle Eastern Restaurant=48.15270909 11.56306763_Beer Garden=48.14358984 11.55104994_Voting Booth=48.14329701 11.55139873_Theater=48.134189 11.569342_Bar=48.12894027 11.57654285_Bus Station=48.17923619 11.55581206
Fri Sep 07 21:00:00 UTC 2012,4,21,1260,79,4,Residences=1_Travel & Transport=2_Shops & Services=1,Train Station=2_Home (private)=1_Mall=1,München Hauptbahnhof=2_Vladimir's Abode=1_Stachus Passagen=1,Mall=48.13903801 11.5653755_Home (private)=48.15576472 11.61558461_Train Station=48.14054699 11.55577183
Fri Sep 07 21:30:00 UTC 2012,4,21,1290,70,5,Food=4_Nightlife Spots=1,German Restaurant=2_Café=1_Other Nightlife=1_Tea Room=1,La Villa im Bamberger Haus=1_Hotel Lobby=1_München 72=1_TYPO3camp Munich 2011 Warm-Up Party=1_Paulaner am Nockherberg=1,German Restaurant=48.12130003 11.58269862_Other Nightlife=48.13410311 11.56935453_Café=48.131342 11.581247_Tea Room=48.13902435 11.58196175
Fri Sep 07 22:00:00 UTC 2012,4,22,1320,95,4,Nightlife Spots=2_Food=2,Cocktail Bar=2_Brewery=1_Salad Place=1,Joe Peña's Cantina y Bar=2_Löwenbräukeller=1_Dean & David=1,Salad Place=48.1392084 11.56506844_Cocktail Bar=48.132176 11.57896757_Brewery=48.14785777 11.55824786
Fri Sep 07 22:30:00 UTC 2012,4,22,1350,69,3,Food=2_Outdoors & Recreation=1,Italian Restaurant=1_Plaza=1_Restaurant=1,la pizzetta=1_Bamyan Narges=1_Viktualienmarkt=1,Restaurant=48.130566 11.570277_Plaza=48.135059 11.576918_Italian Restaurant=48.136357 11.57815632
Fri Sep 07 23:00:00 UTC 2012,4,23,1380,41,1,Professional & Other Places=1_Government Buildings=1,Monument / Landmark=1,Sendlinger Tor=1,Monument / Landmark=48.13363993 11.56656428
Fri Sep 07 23:30:00 UTC 2012,4,23,1410,47,3,Nightlife Spots=1_Food=1_Travel & Transport=1,Nightclub=1_Hotel=1_German Restaurant=1,SELF-Bar=1_P1 Bar & Club=1_Mercure Hotel München City Center=1,German Restaurant=48.11235377 11.55354346_Hotel=48.1380871 11.56036574_Nightclub=48.14426975 11.58504009
Sat Sep 08 00:00:00 UTC 2012,5,0,0,36,0,"","","",""
Sat Sep 08 00:30:00 UTC 2012,5,0,30,35,3,Nightlife Spots=1_Outdoors & Recreation=1_Hotels=1_Travel & Transport=2,Park=1_Hostel=1_Nightclub=1_Hotel=1,Crowns Club=1_A&O=1_Buga Berg=1,Hotel=48.14535358 11.54114031_Nightclub=48.12112699 11.60652995_Hostel=48.14535358 11.54114031_Park=48.13062989 11.71064638
Sat Sep 08 01:00:00 UTC 2012,5,1,60,26,2,Food & Drink Shops=1_Travel & Transport=1_Shops & Services=1,Light Rail=1_Food Court=1,Tram Grünwald - Derbolfinger Platz=1_mc donald's=1,Food Court=48.0475162 11.53112224_Light Rail=48.04193893 11.52398229
Sat Sep 08 01:30:00 UTC 2012,5,1,90,22,0,"","","",""
Sat Sep 08 02:00:00 UTC 2012,5,2,120,13,0,"","","",""
Sat Sep 08 02:30:00 UTC 2012,5,2,150,12,0,"","","",""
Sat Sep 08 03:00:00 UTC 2012,5,3,180,4,1,Travel & Transport=1,Hotel=1,The Westin Grand München=1,Hotel=48.15205803 11.61671162
Sat Sep 08 03:30:00 UTC 2012,5,3,210,12,1,Nightlife Spots=1,Nightclub=1,Harry Klein Club=1,Nightclub=48.13769925 11.56455606
Sat Sep 08 04:00:00 UTC 2012,5,4,240,4,0,"","","",""
Sat Sep 08 04:30:00 UTC 2012,5,4,270,3,0,"","","",""
Sat Sep 08 05:00:00 UTC 2012,5,5,300,12,0,"","","",""
Sat Sep 08 05:30:00 UTC 2012,5,5,330,17,1,Travel & Transport=1,Hotel=1,Le Méridien=1,Hotel=48.13919756 11.55812768
Sat Sep 08 06:00:00 UTC 2012,5,6,360,14,0,"","","",""
Sat Sep 08 06:30:00 UTC 2012,5,6,390,6,0,"","","",""
Sat Sep 08 07:00:00 UTC 2012,5,7,420,11,2,Residences=1_Colleges & Universities=1,Home (private)=1_Student Center=1,WG der unbändigen Lust=1_Kerhane Munich=1,Student Center=48.134705 11.579247_Home (private)=48.13450808 11.5277322
Sat Sep 08 07:30:00 UTC 2012,5,7,450,12,0,"","","",""
Sat Sep 08 08:00:00 UTC 2012,5,8,480,25,2,Food=1_Travel & Transport=1,Travel Lounge=1_Café=1,Illy Cafe Bar=1_DB Lounge München=1,Café=48.12778733 11.60508156_Travel Lounge=48.14053267 11.55941963
Sat Sep 08 08:30:00 UTC 2012,5,8,510,25,1,Shops & Services=1,Gym / Fitness Center=1,Fit-Star Pasing=1,Gym / Fitness Center=48.14986404 11.45899084
Sat Sep 08 09:00:00 UTC 2012,5,9,540,13,2,Professional & Other Places=2,Convention Center=2,Design Offices Arnulfpark=2,Convention Center=48.14364635 11.53763554
Sat Sep 08 09:30:00 UTC 2012,5,9,570,36,4,Outdoors & Recreation=1_Professional & Other Places=1_Food & Drink Shops=1_Shops & Services=2,Grocery Store=1_Plaza=1_Convention Center=1_Mobile Phone Shop=1,basic=1_Odeonsplatz=1_o2 Shop München Sendlinger Strasse=1_Design Offices Arnulfpark=1,Mobile Phone Shop=48.13516162 11.56951043_Convention Center=48.14364635 11.53763554_Plaza=48.14240059 11.57770972_Grocery Store=48.14152021 11.61527946
Sat Sep 08 10:00:00 UTC 2012,5,10,600,43,9,Outdoors & Recreation=1_Professional & Other Places=3_Travel & Transport=4_Shops & Services=1,Train Station=3_Convention Center=2,Design Offices Arnulfpark=2_H Hauptbahnhof=1_Ostbahnhof=1_Marienplatz=1_TYPO3camp 2012=1_Deutsche Bank Investment & FinanzCenter=1_München Hauptbahnhof=1_S Obermenzing=1,Convention Center=48.14364635 11.53763554_Train Station=48.12808731 11.60560219
Sat Sep 08 10:30:00 UTC 2012,5,10,630,35,6,Arts & Entertainment=1_Outdoors & Recreation=1_Food & Drink Shops=1_Travel & Transport=3_Shops & Services=1,Train Station=2_Plaza=1_Grocery Store=1_Hotel=1_Museum=1,S+U Karlsplatz (Stachus)=1_BMW Museum=1_Derag Hotel Max Emanuel=1_REWE=1_München Hauptbahnhof=1_Trappentreu Ecke Landsberger=1,Museum=48.17658913 11.55914068_Hotel=48.12769328 11.58960541_Plaza=48.13959007 11.53333989_Train Station=48.14054699 11.55577183_Grocery Store=48.12718579 11.55403376
Sat Sep 08 11:00:00 UTC 2012,5,11,660,39,6,Food=3_Travel & Transport=1_Shops & Services=2,German Restaurant=2_Electronics Store=2_Coffee Shop=1_Bus Station=1,H Blutenburg=1_Starbucks Coffee=1_Apple Store=1_Catwalk=1_Saturn=1_Kaisergarten=1,German Restaurant=48.14908287 11.59980614_Electronics Store=48.13687408 11.57454729_Bus Station=48.16567038 11.4573361_Coffee Shop=48.13981474 11.56271587
Sat Sep 08 11:30:00 UTC 2012,5,11,690,39,5,Arts & Entertainment=1_College Academic Buildings=1_Outdoors & Recreation=1_Travel & Transport=1_Shops & Services=1_Colleges & Universities=1,College Technology Building=1_Train Station=1_Plaza=1_Gas Station / Garage=1_Museum=1,S+U Karlsplatz (Stachus)=1_Marienplatz=1_BMW Museum=1_Allguth Tankstelle=1_LMU Molekulare Biologie=1,Museum=48.17658913 11.55914068_Gas Station / Garage=48.10929179 11.608073_Plaza=48.13716656 11.57525432_Train Station=48.13912941 11.56534195_College Technology Building=48.13489101 11.55944685
Sat Sep 08 12:00:00 UTC 2012,5,12,720,53,7,Food=3_Outdoors & Recreation=1_Clothing Stores=1_Shops & Services=3,Department Store=1_Café=1_Plaza=1_Coffee Shop=1_Electronics Store=1_Boutique=1_Food Truck=1,Froschgoscherl=1_Brezelina=1_Marine pPlatz=1_Starbucks Coffee=1_Karstadt=1_Saturn=1_gegenüber=1,Food Truck=48.13931556 11.56512737_Boutique=48.129156 11.576585_Electronics Store=48.13767818 11.54662731_Coffee Shop=48.1392 11.565549_Plaza=48.13848183 11.56886033_Café=48.152588 11.574208_Department Store=48.13969775 11.56305044
Sat Sep 08 12:30:00 UTC 2012,5,12,750,53,5,Nightlife Spots=1_Food=3_Professional & Other Places=1_Food & Drink Shops=1_Spiritual Centers=1_Travel & Transport=1_Shops & Services=1,Church=1_Gourmet Shop=1_Italian Restaurant=1_Café=1_Bar=1_Hotel=1_Restaurant=1,Orient Shop=1_Feinkost Spina=1_Frederics Serviced Apartments=1_Café Blue=1_Alter Peter (St. Peter)=1,Restaurant=48.12379123 11.54839039_Hotel=48.16812872 11.52699208_Bar=48.12379123 11.54839039_Café=48.12379123 11.54839039_Italian Restaurant=48.198453 11.60441_Gourmet Shop=48.12953623 11.59253335_Church=48.13645164 11.57639265
